,ID,BRAND,SUB_DETAIL,AMOUNT,START_DATE,END_DATE,DURATION,REVENUE
69006,769FVLW678,CineQuest,paid annual,60.02,2023-07-01,2023-12-31,184.0,0.0
69009,769HUFR688,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,100.05000000000001
69012,769ICLD263,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,183.0,0.0
69016,769IGFI524,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,183.0,120.0
69017,769KADJ410,CineQuest,paid monthly,12.02,2023-07-01,2023-12-31,184.0,60.10000000000001
69018,769KAPR807,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,184.0,0.0
69019,769LOBK539,RetroReel,paid monthly,30.01,2023-11-08,2023-12-31,53.0,60.02
69020,769LWQF004,CineQuest,paid monthly,12.01,2023-07-01,2023-12-31,184.0,72.06
69021,769LYIZ782,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,184.0,0.0
69023,769MASN618,LimeLight,paid monthly,20.01,2023-07-03,2023-12-31,181.0,140.07000000000002
69026,769MIVV998,CineQuest,paid monthly,11.99,2023-07-01,2023-12-24,177.0,155.95000000000002
69029,769OGYJ526,CineQuest,discounted monthly,11.12,2023-08-30,2023-11-06,68.0,149.89999999999998
69030,769OISG192,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,183.0,210.0
69031,769OXXM008,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,184.0,72.0
69033,769PDZQ818,RetroReel,trial monthly,12.81,2023-07-01,2023-12-31,184.0,64.05
69034,769RGEU732,ChillStream,paid monthly,25.0,2023-07-01,2023-12-31,184.0,125.0
69035,769RZLC885,Pulse,paid annual,50.0,2023-09-10,2023-12-31,112.0,50.0
69037,769SDYP034,CineQuest,paid monthly,11.99,2023-07-01,2023-12-31,184.0,59.95000000000002
69039,769TTXE077,CineQuest,paid monthly,11.99,2023-10-11,2023-12-31,81.0,35.97
69040,769TWRZ319,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,149.95000000000002
69041,769VFDL135,LimeLight,paid monthly,19.99,2023-07-01,2023-12-22,174.0,119.94
69043,769VKWR968,ChillStream,paid monthly,25.0,2023-07-01,2023-12-31,184.0,125.0
69047,769WAXB349,Pulse,paid annual,50.0,2023-07-01,2023-12-31,184.0,0.0
69048,769WILA151,LimeLight,paid annual,80.0,2023-07-01,2023-11-04,127.0,0.0
69050,769XLDQ280,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,183.0,72.0
69051,769XNGU280,LimeLight,paid monthly,19.97,2023-07-01,2023-12-31,183.0,119.82
69052,769YFGI833,LimeLight,paid monthly,20.02,2023-07-01,2023-12-31,184.0,100.10000000000002
69054,769YFGI833,Pulse,paid annual,50.01,2023-07-01,2023-12-31,184.0,0.0
69056,769YNPJ478,RetroReel,discounted annual,95.46,2023-11-14,2023-12-31,47.0,95.46
69059,769YWHL553,Pulse,paid annual,50.0,2023-07-01,2023-12-31,184.0,0.0
69061,769YYQI702,Pulse,trial annual,40.82,2023-07-01,2023-12-31,183.0,0.0
69062,769ZQUW881,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,100.05000000000004
69064,770AGAJ938,Pulse,discounted annual,18.71,2023-07-01,2023-09-30,92.0,31.310000000000002
69065,770BANA308,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,184.0,0.0
69066,770BENF974,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
69067,770BRAN175,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,184.0,119.94000000000003
69068,770CAYX619,ChillStream,paid monthly,25.0,2023-07-01,2023-12-31,184.0,125.0
69070,770DHKK529,ChillStream,paid monthly,25.0,2023-12-05,2023-12-31,26.0,25.0
69071,770EBAF976,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,184.0,40.0
69074,770EFUF450,CineQuest,paid annual,60.0,2023-07-01,2023-12-31,184.0,0.0
69075,770EIDR595,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,183.0,179.94
69076,770GBIN934,ChillStream,paid monthly,24.99,2023-07-01,2023-11-11,134.0,74.97
69079,770GWYJ807,ChillStream,paid monthly,24.99,2023-07-01,2023-07-25,25.0,75.00000000000003
69081,770GWYJ807,Pulse,paid monthly,8.02,2023-07-12,2023-12-31,172.0,48.12
69083,770HKFX406,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,183.0,0.0
69084,770HQHH499,ChillStream,paid monthly,25.0,2023-07-01,2023-10-13,105.0,50.0
69087,770HTXG247,LimeLight,paid monthly,19.98,2023-07-01,2023-08-18,48.0,219.96000000000004
69089,770HURW719,RetroReel,discounted monthly,25.18,2023-08-28,2023-12-31,125.0,125.9
69090,770IGUS718,RetroReel,paid monthly,30.02,2023-07-01,2023-12-31,183.0,180.11999999999998
69092,770JEDN046,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
69095,770KGQN425,Pulse,paid monthly,7.98,2023-07-01,2023-12-31,184.0,39.90000000000002
69097,770KTUC734,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,183.0,180.0
69098,770LAQD363,ChillStream,paid monthly,25.0,2023-07-01,2023-08-13,43.0,130.64999999999998
69100,770LZLU455,LimeLight,trial monthly,16.68,2023-07-01,2023-12-31,183.0,100.07999999999998
69102,770MFLB000,LimeLight,paid annual,80.0,2023-07-01,2023-07-03,2.0,110.6
69103,770MFLB000,LimeLight,paid annual,79.98,2023-10-01,2023-12-31,91.0,79.98
69104,770MIQI065,Pulse,paid monthly,8.01,2023-07-07,2023-11-18,134.0,40.05
69105,770MOTN197,RetroReel,paid annual,120.0,2023-12-10,2023-12-31,21.0,120.0
69107,770NDOO079,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,184.0,0.0
69108,770PGUO096,LimeLight,paid monthly,19.98,2023-07-01,2023-12-31,184.0,99.89999999999998
69110,770PWZA594,RetroReel,paid monthly,30.01,2023-08-06,2023-12-31,147.0,150.05
69111,770QAIA151,RetroReel,paid annual,119.99,2023-09-27,2023-12-31,95.0,119.99
69112,770QLVF758,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,184.0,40.0
69113,770RFLW778,Pulse,paid monthly,8.01,2023-07-01,2023-11-11,133.0,112.86
69115,770RWGJ078,Pulse,paid monthly,7.99,2023-07-01,2023-12-31,184.0,39.949999999999996
69116,770SBDN034,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,183.0,120.0
69117,770SIGQ538,RetroReel,paid monthly,30.0,2023-07-02,2023-12-31,182.0,210.0
69118,770WXPC392,RetroReel,paid monthly,30.0,2023-07-01,2023-10-21,113.0,90.0
69120,770WYPE982,ChillStream,paid annual,99.98,2023-11-26,2023-12-31,35.0,99.98
69122,770XMPT344,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,184.0,60.0
69123,770XMPT344,Pulse,paid annual,50.01,2023-07-01,2023-12-31,184.0,0.0
69125,770XQQM408,LimeLight,trial monthly,6.14,2023-11-29,2023-12-31,32.0,12.28
69128,770XRUL955,CineQuest,paid monthly,12.0,2023-10-01,2023-12-17,77.0,239.98
69130,770YTIA299,CineQuest,paid monthly,12.01,2023-07-01,2023-12-31,183.0,72.06
69131,770ZEJV663,LimeLight,paid annual,79.99,2023-07-01,2023-08-16,46.0,109.18000000000002
69132,770ZEJV663,LimeLight,paid monthly,19.99,2023-12-30,2023-12-31,1.0,19.99
69133,770ZEJV663,RetroReel,paid annual,120.0,2023-07-01,2023-07-02,1.0,0.0
69135,770ZOTM964,CineQuest,paid monthly,12.0,2023-07-01,2023-12-12,165.0,108.05000000000001
69136,771ANHL615,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,184.0,60.0
69137,771AULA361,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,184.0,0.0
69140,771BJOJ397,Pulse,paid annual,49.99,2023-08-25,2023-12-31,128.0,49.99
69142,771BNWF015,Pulse,paid monthly,7.99,2023-07-01,2023-12-31,184.0,39.95000000000001
69144,771BTPW157,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,183.0,120.0
69146,771CDSI599,CineQuest,paid annual,59.99,2023-07-01,2023-08-20,51.0,48.07999999999999
69147,771CDSI599,CineQuest,paid annual,59.98,2023-12-10,2023-12-31,21.0,59.98
69150,771DJKY274,Pulse,paid monthly,8.01,2023-07-01,2023-07-31,30.0,66.0
69151,771DJKY274,Pulse,paid monthly,7.99,2023-08-20,2023-12-31,133.0,39.95
69156,771DRPM427,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,183.0,48.0
69158,771EATW185,RetroReel,expired annual,119.98,2023-07-01,2023-09-11,72.0,0.0
69159,771EATW185,RetroReel,paid annual,120.02,2023-12-27,2023-12-31,4.0,120.02
69161,771EEZL445,LimeLight,discounted annual,27.52,2023-07-08,2023-12-31,176.0,27.52
69163,771ELBG772,CineQuest,paid annual,59.99,2023-07-01,2023-12-31,184.0,0.0
69165,771EUAJ771,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,184.0,60.0
69167,771FGDJ127,LimeLight,paid monthly,19.97,2023-07-01,2023-12-31,184.0,99.85
69169,771FGPY977,Pulse,paid monthly,8.01,2023-10-11,2023-11-04,24.0,80.01
69170,771FWGA275,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
69173,771GBWV099,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,184.0,0.0
69174,771HTRN373,RetroReel,paid annual,120.01,2023-07-01,2023-12-31,184.0,0.0
69176,771HXHQ162,ChillStream,paid annual,100.0,2023-12-01,2023-12-31,30.0,100.0
69177,771HXHQ162,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
69178,771JTSC849,LimeLight,paid annual,80.01,2023-08-24,2023-12-31,129.0,80.01
69179,771KIJF775,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,179.94000000000003
69181,771KQGN006,RetroReel,paid monthly,29.98,2023-07-01,2023-10-10,101.0,450.06000000000006
69182,771KQGN006,RetroReel,trial monthly,10.03,2023-12-03,2023-12-31,28.0,10.03
69183,771KRTF336,ChillStream,paid annual,99.99,2023-07-01,2023-12-31,184.0,0.0
69185,771KYQS413,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,183.0,48.0
69189,771LAJQ512,CineQuest,paid monthly,12.01,2023-07-24,2023-12-31,160.0,72.06
69190,771LSGW141,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,184.0,0.0
69192,771LUHZ084,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
69194,771MRVB820,Pulse,paid monthly,7.99,2023-07-01,2023-12-31,184.0,39.95000000000001
69196,771NBXY834,LimeLight,paid monthly,20.0,2023-07-30,2023-12-31,154.0,120.0
69197,771OBHI458,CineQuest,paid monthly,11.99,2023-07-01,2023-12-31,184.0,59.94999999999999
69199,771OBHI458,Pulse,discounted monthly,5.13,2023-07-01,2023-07-30,30.0,49.989999999999995
69201,771OPVF067,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,183.0,180.06
69202,771OWLA428,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,184.0,99.95000000000002
69203,771PKFK773,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,183.0,119.94
69205,771QMKH009,LimeLight,paid monthly,20.01,2023-12-11,2023-12-31,20.0,20.01
69208,771RCHH119,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,183.0,119.94
69209,771RCWU201,RetroReel,paid annual,120.0,2023-07-01,2023-09-09,71.0,0.0
69210,771RQYO107,RetroReel,paid monthly,29.98,2023-07-01,2023-12-31,183.0,179.88000000000002
69211,771RTEW781,Pulse,paid annual,49.98,2023-07-01,2023-09-23,85.0,0.0
69212,771SQHY223,LimeLight,paid monthly,20.01,2023-07-01,2023-11-26,149.0,80.04000000000002
69213,771TCQU316,LimeLight,paid monthly,20.02,2023-07-01,2023-07-20,20.0,0.0
69214,771TCQU316,LimeLight,discounted monthly,6.59,2023-10-01,2023-12-31,91.0,26.36
69215,771TVYX529,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,183.0,180.0
69216,771VONB488,RetroReel,paid annual,120.01,2023-08-06,2023-12-31,147.0,120.01
69217,771VURW527,ChillStream,paid monthly,25.01,2023-07-01,2023-12-31,184.0,125.04999999999998
69219,771WGTI449,CineQuest,paid monthly,12.0,2023-07-01,2023-07-14,14.0,36.0
69220,771WGTI449,CineQuest,paid monthly,12.0,2023-09-18,2023-10-21,33.0,192.0
69222,771WHTX957,Pulse,paid annual,50.01,2023-07-01,2023-12-31,184.0,0.0
69225,771WJUB212,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,183.0,72.0
69228,771XKTD575,ChillStream,paid monthly,25.0,2023-12-05,2023-12-31,26.0,25.0
69230,771XPHS239,Pulse,paid annual,49.99,2023-07-01,2023-12-31,183.0,0.0
69231,771YBBM615,LimeLight,paid annual,79.98,2023-07-01,2023-12-31,184.0,0.0
69232,772AMNR534,RetroReel,paid annual,119.98,2023-07-01,2023-12-31,183.0,0.0
69234,772ANOQ373,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,184.0,119.93999999999997
69237,772AWEQ755,Pulse,paid annual,49.97,2023-07-01,2023-12-31,183.0,0.0
69239,772BBGW653,RetroReel,paid monthly,30.01,2023-08-24,2023-12-31,129.0,150.05
69241,772BTBI538,RetroReel,paid monthly,29.98,2023-07-01,2023-12-31,183.0,179.88
69242,772CAWP824,LimeLight,paid annual,79.98,2023-07-01,2023-12-31,184.0,0.0
69244,772CJUJ010,LimeLight,paid annual,80.01,2023-08-17,2023-12-31,136.0,80.01
69245,772ENWI310,RetroReel,paid monthly,30.0,2023-12-21,2023-12-31,10.0,30.0
69248,772EWMB915,Pulse,paid monthly,7.99,2023-07-01,2023-12-31,184.0,39.949999999999996
69250,772EWWF750,LimeLight,paid monthly,19.99,2023-12-01,2023-12-31,30.0,19.99
69251,772FWFL293,RetroReel,paid monthly,30.01,2023-07-01,2023-11-06,128.0,120.04
69253,772GCNI630,LimeLight,paid annual,80.01,2023-07-01,2023-07-22,21.0,199.89999999999998
69254,772GOTA695,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,184.0,0.0
69255,772GOTA695,LimeLight,expired monthly,20.0,2023-07-01,2023-09-27,88.0,40.0
69256,772GOTA695,RetroReel,expired annual,120.0,2023-07-01,2023-08-09,39.0,0.0
69258,772IAOH052,ChillStream,paid monthly,25.01,2023-07-01,2023-10-09,100.0,175.04000000000002
69261,772IAOH052,CineQuest,paid monthly,11.99,2023-07-01,2023-12-31,183.0,71.94
69264,772JLDC079,CineQuest,paid annual,60.01,2023-07-01,2023-12-31,184.0,0.0
69266,772LVGY981,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
69267,772LXRT142,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,184.0,40.0
69270,772MDTY816,CineQuest,paid annual,60.0,2023-07-01,2023-10-25,116.0,107.98000000000002
69271,772MDTY816,CineQuest,paid annual,60.03,2023-11-25,2023-12-31,36.0,60.03
69275,772MLVP931,CineQuest,paid monthly,11.99,2023-10-16,2023-12-31,76.0,35.97
69278,772MORL086,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,184.0,40.04999999999999
69280,772NRJW540,LimeLight,paid monthly,19.99,2023-07-06,2023-12-31,178.0,119.94
69285,772OVZK195,LimeLight,paid annual,80.01,2023-07-01,2023-08-18,48.0,200.01
69286,772OVZK195,LimeLight,discounted monthly,15.3,2023-09-18,2023-12-31,104.0,61.2
69287,772PCRR397,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
69289,772PHRE762,CineQuest,paid monthly,12.01,2023-07-01,2023-12-31,183.0,84.07
69290,772PIGA236,Pulse,paid monthly,8.0,2023-11-19,2023-12-31,42.0,16.0
69291,772PJRM561,LimeLight,paid annual,80.0,2023-07-01,2023-12-15,168.0,0.0
69293,772PRZO880,ChillStream,paid annual,100.01,2023-07-01,2023-12-31,184.0,0.0
69295,772PSIF608,ChillStream,paid annual,100.02,2023-07-05,2023-12-31,179.0,100.02
69296,772PXXO136,ChillStream,paid monthly,24.99,2023-07-01,2023-12-31,184.0,124.95000000000002
69298,772QFTY110,RetroReel,paid monthly,30.0,2023-08-16,2023-12-31,137.0,150.0
69299,772QMWR060,CineQuest,paid annual,60.0,2023-07-01,2023-08-05,36.0,0.0
69301,772QSBR553,LimeLight,paid monthly,20.01,2023-07-28,2023-12-31,156.0,120.06
69302,772QTPU727,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,179.93999999999997
69303,772RXQZ336,Pulse,paid annual,50.0,2023-07-16,2023-12-31,168.0,50.0
69304,772RZHD731,ChillStream,paid monthly,24.99,2023-07-01,2023-12-31,184.0,124.95000000000002
69307,772SLBU282,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,183.0,48.06
69309,772TJBQ613,ChillStream,paid monthly,24.99,2023-07-01,2023-12-31,183.0,149.94
69311,772TRHQ695,LimeLight,paid annual,80.0,2023-09-14,2023-12-31,108.0,80.0
69312,772UOEQ329,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,184.0,0.0
69313,772VFWN341,ChillStream,paid annual,100.0,2023-09-09,2023-12-31,113.0,100.0
69315,772VFWN341,Pulse,paid annual,49.99,2023-12-01,2023-12-31,30.0,49.99
69319,772VQMX083,CineQuest,paid monthly,12.0,2023-09-17,2023-11-24,68.0,221.12
69320,772WESU678,ChillStream,paid monthly,24.99,2023-07-01,2023-12-31,184.0,124.95000000000002
69322,772WIIV802,Pulse,paid monthly,7.99,2023-07-01,2023-12-31,184.0,39.95000000000001
69323,772WJJW602,LimeLight,paid monthly,20.02,2023-08-29,2023-12-31,124.0,100.1
69325,772WRIZ336,ChillStream,paid monthly,25.0,2023-11-25,2023-12-31,36.0,50.0
69326,772WWWP641,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,184.0,60.0
69328,772XKJY429,LimeLight,paid monthly,19.99,2023-07-01,2023-07-09,8.0,159.98999999999998
69329,772XKJY429,LimeLight,paid monthly,20.01,2023-10-29,2023-12-31,63.0,60.03
69332,772XMIP750,LimeLight,paid monthly,20.02,2023-07-01,2023-12-31,183.0,120.11999999999999
69334,772YAVQ537,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,184.0,0.0
69335,772YZWI951,CineQuest,paid annual,60.01,2023-07-01,2023-12-31,184.0,0.0
69336,772ZERA510,RetroReel,paid monthly,30.0,2023-08-01,2023-12-31,152.0,180.0
69339,772ZXYY620,LimeLight,paid monthly,20.0,2023-10-21,2023-12-31,71.0,60.0
69341,773BBWV747,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,184.0,72.0
69342,773CEDF878,LimeLight,paid annual,80.0,2023-07-01,2023-07-26,26.0,0.0
69343,773CEWI985,LimeLight,paid annual,80.0,2023-08-10,2023-12-31,143.0,80.0
69344,773CEWI985,RetroReel,paid monthly,30.01,2023-07-01,2023-11-28,151.0,150.04999999999998
69346,773COOD313,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
69348,773CTXF356,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,183.0,119.94
69349,773DGXG557,CineQuest,paid monthly,11.98,2023-07-01,2023-11-06,129.0,47.92000000000003
69352,773EOZL733,ChillStream,paid monthly,25.0,2023-11-01,2023-12-31,60.0,50.0
69354,773ERXK034,CineQuest,paid monthly,12.0,2023-10-20,2023-11-01,12.0,91.9
69355,773ERXK034,CineQuest,discounted annual,31.68,2023-12-23,2023-12-31,8.0,31.68
69357,773ETWJ528,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,184.0,150.05000000000004
69361,773FSUF320,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
69363,773FXEE357,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,183.0,72.0
69365,773GFBV789,ChillStream,paid monthly,24.99,2023-07-01,2023-12-31,183.0,149.94
69368,773HTLJ029,CineQuest,paid monthly,12.01,2023-09-17,2023-12-31,105.0,48.04
69369,773JDWX137,RetroReel,paid annual,120.01,2023-09-06,2023-12-31,116.0,120.01
69370,773KWNI766,CineQuest,paid monthly,12.01,2023-07-01,2023-12-31,184.0,60.04999999999998
69373,773MKHU438,LimeLight,trial monthly,15.72,2023-11-01,2023-12-31,60.0,31.44
69374,773NAZB032,LimeLight,paid annual,80.0,2023-07-01,2023-12-31,184.0,0.0
69377,773NLKR057,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,184.0,0.0
69379,773NXPM342,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,120.0
69380,773OINL127,RetroReel,paid monthly,30.02,2023-12-02,2023-12-31,29.0,30.02
69382,773OPYW930,Pulse,paid annual,50.01,2023-12-05,2023-12-31,26.0,50.01
69385,773PDZH922,CineQuest,paid monthly,12.02,2023-08-24,2023-12-31,129.0,60.099999999999994
69387,773PQOB694,LimeLight,paid monthly,20.0,2023-08-26,2023-12-20,116.0,320.15999999999997
69388,773RIBZ218,LimeLight,paid monthly,19.98,2023-07-01,2023-12-31,184.0,99.9
69390,773SOAW854,CineQuest,paid monthly,11.99,2023-07-01,2023-12-31,183.0,71.94
69391,773SRHL521,Pulse,paid annual,50.0,2023-07-01,2023-12-31,184.0,0.0
69395,773SVIF927,CineQuest,paid monthly,11.99,2023-10-01,2023-12-31,91.0,47.96
69398,773SVTB522,CineQuest,paid monthly,11.99,2023-10-08,2023-12-31,84.0,35.97
69399,773VPQX929,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
69400,773WFXT520,ChillStream,paid monthly,25.0,2023-07-01,2023-12-31,183.0,150.0
69401,773WSEA836,ChillStream,paid monthly,25.0,2023-07-01,2023-12-04,157.0,100.0
69406,773WTWL119,CineQuest,discounted annual,55.68,2023-09-10,2023-12-31,112.0,55.68
69407,773XLKM885,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,184.0,0.0
69409,773YPOU643,LimeLight,paid annual,80.02,2023-07-01,2023-07-20,19.0,127.59000000000002
69410,773YPOU643,LimeLight,paid annual,79.99,2023-08-16,2023-12-31,137.0,79.99
69411,773ZOSI793,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,100.05000000000001
69412,773ZWMT894,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,183.0,72.0
69413,774AHVV676,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
69414,774APGC547,LimeLight,paid annual,80.0,2023-07-01,2023-12-31,184.0,0.0
69416,774BMPX639,ChillStream,paid monthly,25.0,2023-10-29,2023-12-31,63.0,75.0
69417,774BPIZ961,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
69419,774CUVD135,LimeLight,paid monthly,20.0,2023-07-01,2023-08-20,51.0,80.0
69420,774DLBJ818,LimeLight,discounted annual,26.07,2023-07-01,2023-12-31,184.0,0.0
69422,774DLBJ818,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,184.0,150.04999999999998
69423,774DMRK780,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
69426,774DWDI326,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,183.0,48.0
69427,774EBIE794,Pulse,paid annual,50.0,2023-07-01,2023-12-31,184.0,0.0
69430,774ECCP919,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,183.0,84.0
69431,774EGRV834,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,184.0,40.050000000000004
69434,774EVJF299,ChillStream,paid monthly,25.02,2023-08-04,2023-12-31,149.0,125.1
69435,774EVJF299,RetroReel,expired annual,119.99,2023-07-01,2023-11-18,140.0,0.0
69436,774FMOK747,Pulse,paid annual,49.99,2023-07-01,2023-12-31,183.0,0.0
69437,774FPEH417,Pulse,paid monthly,7.99,2023-09-15,2023-12-31,107.0,31.96
69439,774HPPG974,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,184.0,60.0
69440,774INOC619,LimeLight,expired monthly,20.0,2023-07-01,2023-08-29,59.0,20.0
69441,774INOC619,LimeLight,paid monthly,20.0,2023-09-18,2023-12-31,104.0,80.0
69443,774IWHM030,RetroReel,discounted monthly,14.05,2023-10-10,2023-12-31,82.0,42.150000000000006
69444,774KNMG449,Pulse,paid annual,50.01,2023-07-01,2023-12-31,184.0,0.0
69446,774KRUZ940,ChillStream,paid monthly,25.0,2023-07-01,2023-12-31,184.0,125.0
69448,774KRUZ940,LimeLight,paid annual,80.0,2023-07-01,2023-12-31,184.0,0.0
69449,774LUGH766,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,183.0,180.06
69452,774LWLG716,Pulse,paid monthly,8.0,2023-08-17,2023-12-31,136.0,40.0
69453,774NJHJ607,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,184.0,60.0
69455,774NJHJ607,Pulse,paid monthly,8.01,2023-07-01,2023-12-26,178.0,72.01
69458,774NKBF854,Pulse,paid monthly,8.0,2023-08-27,2023-12-12,107.0,98.81
69459,774ODEX512,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,183.0,0.0
69461,774QQZZ782,ChillStream,paid monthly,25.0,2023-07-01,2023-12-31,184.0,125.0
69462,774RJNO782,RetroReel,paid monthly,30.0,2023-07-01,2023-12-25,178.0,150.0
69465,774SIKV886,RetroReel,paid monthly,30.0,2023-08-19,2023-12-31,134.0,150.0
69466,774TBKZ235,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,184.0,150.04999999999998
69468,774TCZD546,LimeLight,paid monthly,20.02,2023-09-23,2023-12-31,99.0,80.08
69470,774TFLI540,RetroReel,paid annual,119.99,2023-10-13,2023-11-03,21.0,342.73
69471,774ULKG187,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,183.0,180.06
