,ID,BRAND,SUB_DETAIL,AMOUNT,START_DATE,END_DATE,DURATION,REVENUE
68050,758OCLC009,ChillStream,paid annual,99.99,2023-01-01,2023-06-30,181.0,99.99
68053,758OCLC009,Pulse,paid monthly,8.02,2023-01-01,2023-06-30,181.0,56.14
68058,758OGRZ307,CineQuest,paid monthly,11.99,2023-03-07,2023-06-30,116.0,47.96
68060,758OLAO246,Pulse,paid annual,50.0,2023-03-07,2023-06-30,116.0,50.0
68062,758OYYA632,RetroReel,paid monthly,30.01,2023-05-15,2023-06-30,47.0,60.02
68064,758PEZP145,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
68066,758QBQZ936,RetroReel,paid monthly,29.99,2023-03-31,2023-06-30,92.0,119.96
68070,758QOXN259,ChillStream,paid monthly,25.01,2023-05-19,2023-06-30,43.0,50.02
68071,758RKDH941,LimeLight,paid monthly,20.0,2023-05-18,2023-06-30,44.0,40.0
68073,758RKDH941,Pulse,paid monthly,7.99,2023-01-01,2023-06-30,181.0,55.93
68075,758SUHO984,LimeLight,paid monthly,19.99,2023-02-16,2023-06-30,135.0,99.94999999999999
68077,758SXVN567,CineQuest,paid annual,59.99,2023-01-01,2023-06-30,181.0,59.99
68079,758TSFF133,LimeLight,paid annual,79.98,2023-01-01,2023-06-30,181.0,79.98
68086,758USDU415,CineQuest,paid annual,59.99,2023-01-01,2023-06-30,181.0,59.99
68088,758VJQW696,Pulse,paid monthly,8.02,2023-04-30,2023-06-30,62.0,24.06
68090,758YHCH448,CineQuest,paid monthly,11.98,2023-01-01,2023-01-13,13.0,23.980000000000004
68093,758YILS906,CineQuest,paid annual,59.99,2023-01-01,2023-06-30,181.0,59.99
68094,758YKCS772,RetroReel,paid monthly,29.99,2023-01-01,2023-02-27,58.0,59.97999999999999
68097,758YTDV400,ChillStream,paid annual,99.99,2023-04-13,2023-06-30,79.0,99.99
68099,758ZEHP282,CineQuest,paid annual,59.99,2023-01-08,2023-06-30,174.0,59.99
68102,759AJYB782,CineQuest,paid annual,60.01,2023-01-01,2023-03-13,72.0,60.01
68105,759AJYB782,RetroReel,paid monthly,30.01,2023-05-31,2023-06-30,31.0,60.02
68106,759BOZF460,ChillStream,paid annual,100.01,2023-01-18,2023-06-30,164.0,100.01
68110,759CDAD448,LimeLight,paid annual,80.01,2023-01-01,2023-06-30,181.0,80.01
68112,759CNSL952,CineQuest,paid monthly,12.01,2023-01-01,2023-01-15,15.0,60.01
68114,759DRUC716,LimeLight,paid monthly,20.01,2023-05-23,2023-06-30,39.0,40.02
68117,759DYQS047,CineQuest,paid monthly,12.01,2023-02-05,2023-06-30,146.0,60.05
68118,759FMXX673,ChillStream,paid annual,100.01,2023-01-01,2023-06-30,181.0,100.01
68121,759GLNG599,Pulse,paid monthly,7.99,2023-01-10,2023-06-30,172.0,47.94
68122,759GVNP456,RetroReel,paid monthly,30.01,2023-01-01,2023-06-30,181.0,210.07000000000002
68123,759HCWW188,LimeLight,paid monthly,19.99,2023-01-01,2023-06-30,181.0,139.92999999999998
68124,759HWVD707,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
68127,759IJEN451,CineQuest,paid annual,59.99,2023-01-01,2023-06-30,181.0,59.99
68129,759IZXM822,RetroReel,expired monthly,30.0,2023-01-01,2023-01-12,11.0,0.0
68130,759IZXM822,RetroReel,paid monthly,29.99,2023-02-16,2023-06-30,135.0,149.95
68131,759JBEF372,RetroReel,paid monthly,29.99,2023-01-01,2023-06-30,181.0,209.92999999999998
68133,759JQXI981,LimeLight,discounted monthly,7.56,2023-01-01,2023-04-05,95.0,102.75999999999999
68134,759JQXI981,LimeLight,paid monthly,19.99,2023-06-12,2023-06-30,19.0,19.99
68136,759JVLT002,Pulse,paid monthly,8.01,2023-01-01,2023-06-30,181.0,56.07
68139,759KKUF079,Pulse,paid monthly,7.98,2023-01-24,2023-06-30,158.0,47.88
68142,759MEGQ068,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
68144,759MJBE630,LimeLight,paid monthly,19.98,2023-01-01,2023-06-30,181.0,139.86
68145,759MOIR527,RetroReel,paid annual,120.01,2023-06-04,2023-06-30,27.0,120.01
68147,759MREF609,RetroReel,discounted annual,118.69,2023-04-30,2023-05-12,12.0,298.69
68149,759NPBB989,Pulse,paid monthly,8.0,2023-01-01,2023-06-30,181.0,56.0
68153,759OSUH097,ChillStream,paid monthly,25.0,2023-01-01,2023-06-30,181.0,175.0
68155,759PVOY034,LimeLight,paid monthly,19.99,2023-04-24,2023-06-30,68.0,59.97
68156,759PVOY034,RetroReel,paid monthly,30.01,2023-01-01,2023-06-30,181.0,210.07000000000002
68158,759QAYF199,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
68159,759QRMK152,LimeLight,paid annual,80.01,2023-01-01,2023-02-10,41.0,0.0
68160,759QRMK152,LimeLight,paid monthly,19.99,2023-04-16,2023-06-30,76.0,59.97
68161,759QUFI417,LimeLight,paid monthly,19.99,2023-01-01,2023-03-02,61.0,124.79
68164,759SVBF807,RetroReel,paid monthly,30.02,2023-01-01,2023-06-30,181.0,210.14
68166,759TJGL823,LimeLight,paid annual,80.0,2023-01-01,2023-06-30,181.0,80.0
68167,759TJGL823,RetroReel,expired annual,120.01,2023-01-01,2023-06-06,156.0,120.01
68168,759UONX272,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
68170,759UONX272,Pulse,paid monthly,7.99,2023-02-08,2023-06-30,143.0,39.95
68172,759VNXL217,CineQuest,paid monthly,12.0,2023-01-01,2023-01-28,28.0,35.53999999999999
68175,759XJCU756,LimeLight,paid monthly,20.0,2023-06-13,2023-06-30,18.0,20.0
68176,759XYES545,LimeLight,paid annual,79.99,2023-01-01,2023-06-30,181.0,79.99
68177,759YNVY824,Pulse,paid monthly,8.0,2023-01-01,2023-05-25,145.0,40.0
68178,759YNVY824,Pulse,paid annual,50.0,2023-06-15,2023-06-30,16.0,50.0
68180,759YPTE424,LimeLight,paid annual,80.01,2023-01-01,2023-06-30,181.0,80.01
68182,759ZDMM728,CineQuest,paid monthly,11.99,2023-03-16,2023-06-30,107.0,47.96
68183,759ZGSY201,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
68184,759ZLQW292,Pulse,paid annual,49.99,2023-01-01,2023-06-30,181.0,49.99
68186,759ZVPV432,ChillStream,paid monthly,25.0,2023-06-27,2023-06-30,4.0,25.0
68187,759ZVPV432,LimeLight,expired monthly,20.01,2023-01-01,2023-05-28,147.0,100.05000000000001
68190,760AVRG567,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
68191,760DMAE333,ChillStream,paid monthly,25.02,2023-01-01,2023-06-30,181.0,175.14
68192,760EMRU712,ChillStream,paid monthly,25.0,2023-01-01,2023-06-30,181.0,175.0
68194,760ERCL590,LimeLight,paid monthly,19.99,2023-01-01,2023-06-30,181.0,139.92999999999998
68195,760FFPU597,LimeLight,paid annual,80.01,2023-01-01,2023-01-31,31.0,0.0
68196,760FJPC543,RetroReel,paid monthly,30.01,2023-01-01,2023-06-30,181.0,210.07000000000002
68197,760HJJT088,Pulse,paid monthly,8.01,2023-01-01,2023-06-30,181.0,56.07
68199,760HQFE147,Pulse,paid annual,50.01,2023-01-01,2023-06-30,181.0,50.01
68200,760IBWB860,Pulse,paid monthly,8.0,2023-01-01,2023-06-30,181.0,56.0
68203,760IQJS863,ChillStream,paid monthly,25.02,2023-01-01,2023-06-30,181.0,175.14
68205,760JIAR036,Pulse,paid monthly,8.0,2023-01-01,2023-06-30,181.0,56.0
68206,760KGGR552,ChillStream,paid annual,100.01,2023-01-01,2023-02-13,44.0,0.0
68207,760KGGR552,ChillStream,paid monthly,25.0,2023-05-28,2023-06-30,34.0,50.0
68209,760KLGA975,Pulse,paid monthly,7.99,2023-01-10,2023-06-25,166.0,79.21000000000001
68212,760LXZB229,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
68214,760MAAW325,ChillStream,paid monthly,25.01,2023-01-01,2023-06-30,181.0,175.07000000000002
68215,760MDHS115,RetroReel,paid annual,120.01,2023-01-01,2023-06-30,181.0,120.01
68217,760MRAY851,CineQuest,paid monthly,12.0,2023-01-01,2023-05-20,140.0,96.07999999999998
68219,760MZPL061,Pulse,paid monthly,8.01,2023-04-08,2023-06-30,84.0,24.03
68220,760NEQX502,CineQuest,paid annual,60.0,2023-01-01,2023-02-20,51.0,0.0
68221,760NEQX502,CineQuest,paid annual,59.99,2023-04-11,2023-06-30,81.0,59.99
68223,760NESY239,CineQuest,paid monthly,12.01,2023-03-10,2023-06-30,113.0,48.04
68225,760NESY239,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
68226,760OZAT547,CineQuest,paid monthly,12.02,2023-01-01,2023-06-30,181.0,84.14
68228,760QEBY927,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
68231,760RHAU328,CineQuest,paid monthly,12.01,2023-01-01,2023-06-16,167.0,142.10999999999999
68233,760RSHI593,Pulse,paid monthly,8.0,2023-01-31,2023-04-05,64.0,71.64
68235,760SPHT149,RetroReel,paid monthly,29.98,2023-01-01,2023-06-21,172.0,149.89999999999998
68237,760TPGN417,ChillStream,paid monthly,24.99,2023-01-01,2023-03-10,69.0,74.97
68238,760TRAE621,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
68241,760UGRS223,RetroReel,discounted monthly,17.89,2023-01-01,2023-06-30,181.0,125.23
68243,760UWJM452,CineQuest,discounted annual,34.92,2023-04-23,2023-06-30,69.0,34.92
68246,760VEUL857,ChillStream,paid monthly,24.99,2023-01-25,2023-06-30,157.0,149.94
68248,760VIYL099,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
68249,760VMDH798,LimeLight,paid monthly,20.01,2023-01-01,2023-06-30,181.0,140.07000000000002
68250,760WVCF425,RetroReel,discounted monthly,26.95,2023-01-01,2023-06-30,181.0,188.65
68253,760XHGX505,LimeLight,paid monthly,20.0,2023-02-05,2023-06-30,146.0,100.0
68255,760XTME407,Pulse,paid monthly,7.99,2023-01-01,2023-06-30,181.0,55.93
68257,760YZQN150,LimeLight,paid annual,79.99,2023-01-01,2023-06-30,181.0,79.99
68258,760ZELL663,LimeLight,paid monthly,19.98,2023-01-01,2023-06-30,181.0,139.86
68261,760ZIFI429,Pulse,paid monthly,8.01,2023-01-01,2023-05-16,136.0,48.040000000000006
68266,761AGUT501,LimeLight,paid monthly,20.0,2023-03-17,2023-06-30,106.0,80.0
68267,761AQHM969,LimeLight,paid annual,80.01,2023-06-09,2023-06-30,22.0,80.01
68268,761BKNZ681,ChillStream,paid annual,100.01,2023-01-01,2023-06-30,181.0,100.01
68272,761BPCC455,RetroReel,paid annual,120.01,2023-01-01,2023-06-30,181.0,120.01
68273,761BWUM926,ChillStream,trial monthly,17.53,2023-04-19,2023-06-30,73.0,52.59
68275,761BWUM926,RetroReel,paid monthly,30.0,2023-06-01,2023-06-30,30.0,30.0
68277,761COYC009,Pulse,paid monthly,8.0,2023-01-02,2023-06-30,180.0,48.0
68278,761CQON344,Pulse,paid annual,50.0,2023-01-01,2023-01-19,19.0,33.18000000000001
68279,761CQON344,Pulse,paid monthly,8.02,2023-02-14,2023-06-30,137.0,40.099999999999994
68281,761CZKN516,LimeLight,trial monthly,14.44,2023-01-23,2023-05-18,115.0,266.84
68284,761DGDS820,Pulse,paid monthly,8.01,2023-01-01,2023-04-10,100.0,74.02
68285,761DGDS820,Pulse,paid annual,50.0,2023-06-30,2023-06-30,1.0,50.0
68287,761EKOE946,Pulse,paid annual,50.0,2023-01-01,2023-06-30,181.0,50.0
68290,761FRCY201,Pulse,paid monthly,8.02,2023-04-09,2023-06-30,83.0,24.06
68291,761GLPT706,RetroReel,paid monthly,30.01,2023-03-21,2023-06-30,102.0,120.04
68292,761GWWU755,LimeLight,paid monthly,19.99,2023-01-01,2023-03-19,78.0,59.96999999999997
68293,761IPMX235,RetroReel,paid monthly,30.0,2023-01-01,2023-02-09,40.0,30.0
68295,761IXYE928,LimeLight,paid monthly,20.01,2023-01-01,2023-06-30,181.0,140.07000000000002
68297,761JWVC723,CineQuest,paid monthly,12.01,2023-01-01,2023-06-30,181.0,84.07
68300,761LAEB778,CineQuest,paid monthly,11.99,2023-01-01,2023-06-30,181.0,83.93
68301,761LAEB778,LimeLight,paid monthly,20.01,2023-01-20,2023-06-30,162.0,120.06
68302,761NAWQ031,ChillStream,paid annual,99.99,2023-01-01,2023-06-30,181.0,99.99
68304,761NGMS612,CineQuest,paid monthly,11.99,2023-02-01,2023-06-30,150.0,59.95
68306,761NIFD438,CineQuest,paid annual,60.0,2023-02-08,2023-06-30,143.0,60.0
68308,761NZAB060,Pulse,paid annual,50.0,2023-02-20,2023-06-30,131.0,50.0
68309,761OVIM415,RetroReel,paid annual,120.01,2023-01-01,2023-06-30,181.0,120.01
68310,761PDPL656,Pulse,paid monthly,8.01,2023-01-01,2023-05-03,123.0,64.6
68312,761PQHB434,LimeLight,paid monthly,19.99,2023-04-30,2023-06-30,62.0,59.97
68314,761PRGQ952,CineQuest,paid monthly,12.01,2023-01-24,2023-06-30,158.0,72.06
68315,761RPRT350,CineQuest,paid annual,60.01,2023-01-01,2023-06-30,181.0,60.01
68318,761SSBN884,CineQuest,paid monthly,12.01,2023-01-13,2023-06-30,169.0,72.06
68319,761TNBP752,Pulse,paid monthly,8.01,2023-01-01,2023-06-30,181.0,56.07
68321,761UENR509,CineQuest,paid annual,59.99,2023-01-01,2023-06-30,181.0,59.99
68322,761UENR509,LimeLight,expired annual,80.0,2023-01-01,2023-06-08,158.0,80.0
68324,761UUKS691,RetroReel,paid monthly,30.0,2023-01-01,2023-01-27,27.0,60.0
68328,761VUHC109,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
68330,761XAON442,RetroReel,paid annual,120.0,2023-03-18,2023-06-30,105.0,120.0
68332,761XFGO937,CineQuest,paid monthly,11.99,2023-01-01,2023-06-30,181.0,83.93
68333,761XHMR588,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
68336,761YOIO528,CineQuest,paid monthly,11.99,2023-01-01,2023-06-30,181.0,83.93
68338,761YOZX750,Pulse,paid monthly,7.99,2023-03-26,2023-06-30,97.0,31.96
68339,761YOZX750,RetroReel,expired monthly,30.0,2023-01-01,2023-06-05,155.0,150.0
68340,761ZEJA926,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
68341,762ADHM198,RetroReel,paid monthly,29.99,2023-06-09,2023-06-30,22.0,29.99
68342,762AVGW902,RetroReel,trial monthly,10.13,2023-02-24,2023-06-30,127.0,50.650000000000006
68346,762CMJL609,LimeLight,paid annual,79.98,2023-05-23,2023-06-30,39.0,79.98
68348,762DVYH543,CineQuest,paid monthly,12.0,2023-01-01,2023-02-06,37.0,103.53999999999999
68351,762EPPJ281,ChillStream,paid monthly,25.0,2023-04-06,2023-06-30,86.0,75.0
68355,762EWVE626,Pulse,expired annual,50.01,2023-01-01,2023-03-29,87.0,50.01
68357,762FTDT134,CineQuest,paid monthly,12.0,2023-01-01,2023-01-05,5.0,0.0
68358,762FTDT134,CineQuest,paid monthly,12.0,2023-02-02,2023-06-30,149.0,60.0
68359,762GBJY651,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
68361,762GNOO205,ChillStream,paid monthly,24.99,2023-01-01,2023-01-31,31.0,49.97
68362,762GNOO205,ChillStream,paid annual,100.01,2023-04-16,2023-06-30,76.0,100.01
68363,762GPQJ123,RetroReel,paid monthly,30.0,2023-06-13,2023-06-30,18.0,30.0
68364,762ILVI274,RetroReel,paid monthly,29.98,2023-01-01,2023-06-30,181.0,209.86
68367,762JTRA748,ChillStream,paid annual,99.99,2023-01-30,2023-06-30,152.0,99.99
68369,762KQDX218,RetroReel,paid monthly,30.01,2023-01-01,2023-06-30,181.0,210.07000000000002
68370,762KTWT338,ChillStream,paid monthly,24.98,2023-01-01,2023-06-30,181.0,174.86
68372,762KTWT338,LimeLight,trial monthly,17.59,2023-05-12,2023-06-30,50.0,35.18
68373,762LCYM406,LimeLight,paid monthly,20.01,2023-01-01,2023-06-30,181.0,140.07000000000002
68375,762LWIE895,ChillStream,paid monthly,25.01,2023-02-21,2023-06-30,130.0,125.05000000000001
68381,762OFIP713,RetroReel,paid monthly,29.99,2023-01-01,2023-06-30,181.0,209.92999999999998
68383,762OGRM893,CineQuest,paid monthly,12.0,2023-03-18,2023-06-30,105.0,48.0
68384,762ONRQ002,ChillStream,expired monthly,25.0,2023-01-01,2023-06-30,181.0,175.0
68388,762ONRQ002,CineQuest,paid monthly,11.97,2023-01-01,2023-06-30,181.0,83.79
68390,762RBOB880,RetroReel,paid monthly,29.99,2023-01-01,2023-06-30,181.0,209.92999999999998
68391,762SCZM767,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
68392,762SUMH655,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
68394,762TPQC449,CineQuest,paid monthly,11.98,2023-01-01,2023-06-30,181.0,83.86
68395,762UBIH366,RetroReel,paid monthly,30.01,2023-01-01,2023-03-26,85.0,90.08000000000001
68398,762USXR664,ChillStream,paid monthly,24.98,2023-01-01,2023-06-30,181.0,174.86
68399,762UWKH909,RetroReel,paid monthly,29.98,2023-05-26,2023-06-30,36.0,59.96
68400,762VCYB004,LimeLight,paid monthly,19.99,2023-01-01,2023-06-30,181.0,139.92999999999998
68402,762VILS115,LimeLight,paid monthly,20.02,2023-01-01,2023-01-09,9.0,60.03
68403,762VILS115,LimeLight,paid monthly,19.99,2023-04-01,2023-06-30,91.0,79.96
68407,762XXEJ502,Pulse,paid annual,49.99,2023-02-08,2023-06-30,143.0,49.99
68408,762YCJI042,RetroReel,paid monthly,30.02,2023-01-01,2023-06-30,181.0,210.14
68409,762YEKB568,RetroReel,paid annual,120.01,2023-01-01,2023-06-30,181.0,120.01
68410,762YMMR483,RetroReel,paid annual,119.99,2023-01-01,2023-06-30,181.0,119.99
68411,762ZNBM852,CineQuest,paid annual,60.0,2023-01-01,2023-06-30,181.0,60.0
68412,762ZZDK986,RetroReel,paid annual,120.0,2023-01-01,2023-06-30,181.0,120.0
68413,763AHZX840,RetroReel,paid monthly,29.99,2023-06-15,2023-06-30,16.0,29.99
68415,763BANQ850,ChillStream,trial monthly,11.12,2023-06-22,2023-06-30,9.0,11.12
68418,763COJZ569,ChillStream,paid monthly,24.99,2023-01-12,2023-06-30,170.0,149.94
68420,763DSFT940,RetroReel,paid monthly,29.99,2023-01-01,2023-06-30,181.0,209.92999999999998
68422,763DSXD961,CineQuest,paid monthly,12.01,2023-01-01,2023-06-30,181.0,84.07
68424,763DVVQ753,RetroReel,discounted annual,82.14,2023-01-01,2023-06-30,181.0,82.14
68425,763ECHG756,RetroReel,paid monthly,30.01,2023-01-01,2023-06-30,181.0,210.07000000000002
68427,763EFYD301,Pulse,paid annual,50.0,2023-01-01,2023-06-30,181.0,50.0
68429,763EWLI669,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
68431,763EWLI669,Pulse,trial annual,25.71,2023-04-29,2023-06-30,63.0,25.71
68433,763FFWD448,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
68435,763FXWC690,LimeLight,paid annual,80.0,2023-06-28,2023-06-30,3.0,80.0
68436,763FZNP804,RetroReel,paid annual,120.0,2023-01-01,2023-06-30,181.0,120.0
68438,763GVUW288,ChillStream,paid monthly,25.01,2023-01-01,2023-06-30,181.0,175.07000000000002
68440,763HVET365,LimeLight,discounted monthly,18.45,2023-01-01,2023-06-30,181.0,129.15
68442,763IOCF206,Pulse,trial monthly,6.73,2023-02-12,2023-06-30,139.0,33.650000000000006
68443,763JARI180,CineQuest,paid monthly,12.01,2023-01-01,2023-06-30,181.0,84.07
68445,763JSZN822,CineQuest,paid monthly,12.01,2023-06-14,2023-06-30,17.0,12.01
68452,763LJBT714,Pulse,paid monthly,8.03,2023-01-01,2023-02-04,35.0,8.030000000000001
68455,763LLAM237,LimeLight,paid monthly,20.02,2023-01-01,2023-06-30,181.0,140.14
68456,763MADB775,Pulse,paid monthly,8.01,2023-01-01,2023-06-30,181.0,56.07
68457,763MLGI099,RetroReel,expired annual,120.0,2023-01-01,2023-03-09,67.0,120.0
68459,763PBHQ014,Pulse,paid monthly,8.0,2023-01-01,2023-06-30,181.0,56.0
68462,763PKSS542,CineQuest,paid annual,60.0,2023-01-01,2023-06-30,181.0,60.0
68463,763PKSS542,Pulse,paid annual,49.98,2023-01-01,2023-06-30,181.0,49.98
68465,763PWUF893,CineQuest,paid monthly,12.01,2023-04-29,2023-06-30,63.0,36.03
68466,763QCEL040,CineQuest,paid annual,59.99,2023-01-01,2023-06-30,181.0,59.99
68467,763QIYG952,CineQuest,paid annual,60.01,2023-01-01,2023-06-30,181.0,60.01
68469,763RUTC696,Pulse,paid monthly,8.01,2023-05-16,2023-06-30,46.0,16.02
68470,763TENH742,CineQuest,expired monthly,11.99,2023-01-01,2023-01-11,10.0,0.0
68471,763TENH742,CineQuest,paid annual,60.01,2023-04-15,2023-06-30,77.0,60.01
68473,763UBQR361,LimeLight,paid monthly,19.97,2023-01-01,2023-06-30,181.0,139.79
68475,763UQCG033,ChillStream,paid monthly,25.0,2023-01-01,2023-06-30,181.0,175.0
68476,763UYHI346,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
68478,763VJUJ104,CineQuest,paid monthly,12.01,2023-01-01,2023-04-05,95.0,48.05000000000001
68479,763VJUJ104,CineQuest,paid monthly,12.02,2023-05-02,2023-06-30,60.0,24.04
68481,763WWBK627,LimeLight,paid annual,79.99,2023-01-01,2023-06-30,181.0,79.99
68482,763WYDL425,CineQuest,paid monthly,11.99,2023-01-01,2023-06-30,181.0,83.93
68483,763XNBL234,ChillStream,paid annual,100.0,2023-02-10,2023-06-30,141.0,100.0
68485,763XQRS735,LimeLight,paid monthly,20.01,2023-03-04,2023-06-30,119.0,80.04
68490,763XQXJ096,Pulse,paid monthly,8.0,2023-03-03,2023-06-30,120.0,32.0
68491,763YUAT753,RetroReel,paid monthly,29.98,2023-01-01,2023-06-30,181.0,209.86
68493,763ZJHC317,LimeLight,paid monthly,20.01,2023-01-01,2023-06-30,181.0,140.07000000000002
68500,764BELZ599,CineQuest,paid monthly,12.01,2023-01-01,2023-06-30,181.0,84.07
68501,764BROG625,Pulse,paid monthly,7.99,2023-01-01,2023-06-30,181.0,55.93
68504,764CFIC487,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
68507,764EKJB521,ChillStream,paid monthly,25.01,2023-01-01,2023-06-30,181.0,175.07000000000002
68510,764FGGP442,Pulse,paid annual,50.0,2023-01-01,2023-04-16,106.0,49.99000000000001
68511,764FGGP442,Pulse,paid monthly,8.02,2023-05-14,2023-06-30,48.0,16.04
68516,764FYTA238,Pulse,paid annual,49.99,2023-01-01,2023-06-30,181.0,49.99
68517,764GFNX652,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
68519,764GFNX652,Pulse,paid monthly,8.01,2023-01-01,2023-03-29,88.0,32.03
68520,764GFNX652,Pulse,discounted monthly,7.28,2023-06-30,2023-06-30,1.0,7.28
68521,764HACM086,LimeLight,paid monthly,20.02,2023-01-01,2023-06-30,181.0,140.14
68522,764HBBW928,Pulse,paid monthly,7.99,2023-01-01,2023-06-30,181.0,55.93
68527,764HFEI194,CineQuest,paid annual,60.0,2023-02-28,2023-06-30,123.0,60.0
68528,764HFMH687,ChillStream,paid annual,99.99,2023-01-01,2023-06-30,181.0,99.99
68530,764HISH294,CineQuest,paid annual,60.0,2023-01-01,2023-06-30,181.0,60.0
68531,764HKZU169,LimeLight,paid monthly,20.01,2023-01-01,2023-06-30,181.0,140.07000000000002
68534,764IZSL641,LimeLight,paid monthly,20.0,2023-01-01,2023-01-25,25.0,20.0
68537,764JDTH290,Pulse,paid annual,49.99,2023-01-01,2023-06-30,181.0,49.99
68538,764JQPS428,Pulse,paid monthly,8.01,2023-01-01,2023-06-30,181.0,56.07
68539,764KMRJ765,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
68541,764KQHN200,Pulse,paid monthly,8.01,2023-01-01,2023-06-30,181.0,56.07
68542,764LIEZ372,RetroReel,paid annual,119.99,2023-01-01,2023-06-30,181.0,119.99
68544,764LMVU529,Pulse,paid monthly,8.0,2023-01-01,2023-06-30,181.0,56.0
68545,764MHVB565,LimeLight,paid annual,80.01,2023-01-01,2023-06-30,181.0,80.01
68550,764NLDT229,LimeLight,paid monthly,20.01,2023-01-30,2023-06-30,152.0,120.06
68551,764NUJM359,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
68553,764OLYP596,CineQuest,paid monthly,12.0,2023-05-24,2023-06-30,38.0,24.0
68556,764ONWE661,LimeLight,paid annual,79.98,2023-01-01,2023-06-30,181.0,79.98
68560,764QTCH734,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
68561,764RGUU013,LimeLight,expired annual,80.01,2023-01-01,2023-01-16,15.0,80.01
68562,764RGUU013,LimeLight,paid annual,80.0,2023-05-27,2023-06-30,35.0,80.0
68565,764SPBO167,ChillStream,expired monthly,25.0,2023-01-01,2023-06-30,181.0,175.0
68566,764SPBO167,LimeLight,paid monthly,20.01,2023-01-01,2023-06-30,181.0,140.07000000000002
68568,764SSTR230,CineQuest,paid annual,59.98,2023-01-01,2023-05-05,125.0,83.39000000000001
68569,764SSTR230,CineQuest,paid monthly,11.99,2023-06-06,2023-06-30,25.0,11.99
