,Unnamed: 0,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,Segment
37765,37765,861BBDJ606,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
37770,37770,861DOLR290,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
37771,37771,861FACE222,LimeLight,0,100.0,1,2,0,1,3,Mid-Value
37776,37776,861HOGM915,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
37777,37777,861HVCE463,LimeLight,0,80.01,2,2,1,1,4,Mid-Value
37779,37779,861IAFJ628,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
37782,37782,861LAXB479,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
37788,37788,861OLSO300,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
37793,37793,861QTNN448,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
37796,37796,861SEQT712,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
37799,37799,861TQAP515,LimeLight,0,140.14,1,2,0,2,4,Mid-Value
37803,37803,861WYKG069,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
37805,37805,861YWWI701,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
37809,37809,862AROF241,LimeLight,0,120.0,1,2,0,2,4,Mid-Value
37810,37810,862BJFS992,LimeLight,0,80.02,2,2,1,1,4,Mid-Value
37813,37813,862BSCZ571,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
37816,37816,862DHIU704,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
37825,37825,862JQVU393,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
37826,37826,862JRJL222,LimeLight,0,45.57,1,2,0,0,2,Low-Value
37829,37829,862LIIN060,LimeLight,0,119.42,2,2,1,2,5,High-Value
37832,37832,862PEKH031,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
37834,37834,862PGIL558,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
37846,37846,862UKPG361,LimeLight,0,60.03,1,2,0,0,2,Low-Value
37849,37849,862VAAJ941,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
37853,37853,863AWMQ292,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
37860,37860,863CRSQ772,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
37861,37861,863DCHO545,LimeLight,93,0.0,1,1,0,0,1,Low-Value
37874,37874,863OCVE218,LimeLight,0,79.98,3,2,2,1,5,High-Value
37878,37878,863STIW063,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
37886,37886,863XFBA632,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
37890,37890,864ABZE576,LimeLight,0,100.0,1,2,0,1,3,Mid-Value
37893,37893,864BPFL247,LimeLight,0,120.0,1,2,0,2,4,Mid-Value
37895,37895,864DBNG517,LimeLight,47,80.0,1,1,0,1,2,Low-Value
37896,37896,864EAWR512,LimeLight,0,20.01,1,2,0,0,2,Low-Value
37897,37897,864FKPW998,LimeLight,0,140.07000000000002,2,2,1,2,5,High-Value
37901,37901,864HNPL876,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
37902,37902,864HRVK995,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
37911,37911,864MXIK427,LimeLight,0,120.0,1,2,0,2,4,Mid-Value
37912,37912,864NQLT264,LimeLight,0,118.23,2,2,1,2,5,High-Value
37920,37920,864SUGM089,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
37923,37923,864TXDG337,LimeLight,0,79.99,2,2,1,1,4,Mid-Value
37932,37932,864XYUZ443,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
37934,37934,865AEDZ497,LimeLight,0,179.98999999999998,1,2,0,2,4,Mid-Value
37936,37936,865DGIT826,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
37938,37938,865ELMU540,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
37939,37939,865EQJE006,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
37941,37941,865FZBO908,LimeLight,88,120.67,2,1,1,2,4,Mid-Value
37951,37951,865NDKF692,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
37953,37953,865OQGG045,LimeLight,24,159.99,1,2,0,2,4,Mid-Value
37957,37957,865SHNJ518,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
37959,37959,865URQF428,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
37965,37965,865YSVV711,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
37966,37966,865ZDEC562,LimeLight,134,40.02000000000001,1,0,0,0,0,Low-Value
37967,37967,865ZLUW070,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
37968,37968,865ZPEE217,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
37969,37969,866AAJI235,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
37972,37972,866ALXH552,LimeLight,0,80.02,2,2,1,1,4,Mid-Value
37975,37975,866CNGG332,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
37977,37977,866CSDZ974,LimeLight,0,80.02,1,2,0,1,3,Mid-Value
37987,37987,866JGDN028,LimeLight,58,0.0,2,1,1,0,2,Low-Value
37990,37990,866KIDG830,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
37991,37991,866MHMH225,LimeLight,0,79.96,1,2,0,1,3,Mid-Value
37994,37994,866PSBD879,LimeLight,59,79.96000000000001,1,1,0,1,2,Low-Value
37996,37996,866QWAG330,LimeLight,44,0.0,1,1,0,0,1,Low-Value
38010,38010,867BQVI389,LimeLight,0,139.92999999999998,2,2,1,2,5,High-Value
38012,38012,867EAXN626,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38020,38020,867IOKF517,LimeLight,0,139.92999999999998,2,2,1,2,5,High-Value
38024,38024,867KICV550,LimeLight,0,139.92999999999998,2,2,1,2,5,High-Value
38030,38030,867PDNS231,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38039,38039,867SMAZ811,LimeLight,0,109.34,2,2,1,1,4,Mid-Value
38041,38041,867VEHY959,LimeLight,0,100.0,1,2,0,1,3,Mid-Value
38045,38045,867YIQA894,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38049,38049,868AHMW149,LimeLight,0,140.07000000000002,2,2,1,2,5,High-Value
38053,38053,868CLRN516,LimeLight,22,80.0,1,2,0,1,3,Mid-Value
38065,38065,868JJJR813,LimeLight,0,38.6,1,2,0,0,2,Low-Value
38072,38072,868NBQC359,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38078,38078,868OYES023,LimeLight,0,60.06,2,2,1,0,3,Mid-Value
38079,38079,868PTZT643,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38083,38083,868SIIJ121,LimeLight,98,120.0,1,1,0,2,3,Mid-Value
38085,38085,868TCTO059,LimeLight,39,200.05,2,1,1,3,5,High-Value
38095,38095,868YKXV948,LimeLight,80,80.0,2,1,1,1,3,Mid-Value
38097,38097,868ZHBI000,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38104,38104,869CFTC701,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38109,38109,869EUCG437,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38111,38111,869GFBY467,LimeLight,0,80.04,1,2,0,1,3,Mid-Value
38112,38112,869GQVV518,LimeLight,0,140.14,1,2,0,2,4,Mid-Value
38132,38132,869QRNB273,LimeLight,0,75.41,1,2,0,1,3,Mid-Value
38133,38133,869RFMN440,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38134,38134,869SHWX341,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38136,38136,869SPNK598,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38138,38138,869TWPR893,LimeLight,0,80.0,2,2,1,1,4,Mid-Value
38142,38142,869VLQN510,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38146,38146,869ZDEJ433,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38150,38150,870CCUU837,LimeLight,0,139.86,2,2,1,2,5,High-Value
38152,38152,870CVTR911,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
38157,38157,870EDXE836,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38163,38163,870HUQF170,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38164,38164,870HVDV980,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38165,38165,870IWJC740,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38167,38167,870JIHI572,LimeLight,31,99.95,1,2,0,1,3,Mid-Value
38168,38168,870JUMA367,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38173,38173,870NASI689,LimeLight,0,80.02,1,2,0,1,3,Mid-Value
38176,38176,870ONLJ276,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38179,38179,870SBCH633,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38182,38182,870UBBE423,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38188,38188,870XDLM634,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38193,38193,870YYOT013,LimeLight,143,60.0,2,0,1,0,1,Low-Value
38198,38198,871CCWB635,LimeLight,0,120.06,1,2,0,2,4,Mid-Value
38199,38199,871DXUM449,LimeLight,0,79.96,1,2,0,1,3,Mid-Value
38206,38206,871HXJK867,LimeLight,0,60.03,1,2,0,0,2,Low-Value
38209,38209,871IFJG375,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
38213,38213,871KLKJ282,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
38217,38217,871PISM528,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38219,38219,871RZDW329,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38224,38224,871XKDZ257,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38225,38225,871XLNR339,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38233,38233,872CARD358,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
38236,38236,872DAES714,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38245,38245,872JITG916,LimeLight,32,99.95,1,2,0,1,3,Mid-Value
38249,38249,872LIYX567,LimeLight,80,114.76999999999998,1,1,0,2,3,Mid-Value
38250,38250,872NJQY988,LimeLight,0,119.94,1,2,0,2,4,Mid-Value
38262,38262,872SNRO090,LimeLight,0,79.98,1,2,0,1,3,Mid-Value
38263,38263,872TLDV331,LimeLight,44,219.95,1,1,0,3,4,Mid-Value
38268,38268,872XQAK462,LimeLight,0,140.14,1,2,0,2,4,Mid-Value
38270,38270,872YNDA994,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38271,38271,872YWJB054,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
38273,38273,873AQGV968,LimeLight,0,135.06,1,2,0,2,4,Mid-Value
38276,38276,873AZAM828,LimeLight,0,19.99,1,2,0,0,2,Low-Value
38278,38278,873BXJO800,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
38280,38280,873DNVQ115,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38281,38281,873EJWW218,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38283,38283,873GPLA520,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
38292,38292,873JTZQ201,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38296,38296,873MVAT225,LimeLight,0,80.01,2,2,1,1,4,Mid-Value
38301,38301,873SYAF133,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38305,38305,873UZKV193,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
38307,38307,873VOYG027,LimeLight,0,40.0,1,2,0,0,2,Low-Value
38309,38309,873WERE715,LimeLight,0,140.0,2,2,1,2,5,High-Value
38313,38313,873ZDFM199,LimeLight,0,140.07000000000002,2,2,1,2,5,High-Value
38320,38320,874BYII098,LimeLight,19,38.1,2,2,1,0,3,Mid-Value
38323,38323,874DIXO114,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
38335,38335,874LXPW605,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38350,38350,874STAR584,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38353,38353,874UCRS516,LimeLight,0,139.72,1,2,0,2,4,Mid-Value
38354,38354,874UYLH771,LimeLight,104,60.0,1,0,0,0,0,Low-Value
38356,38356,874VPPM272,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38358,38358,874WXRC803,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
38363,38363,875CKZK322,LimeLight,0,160.01999999999998,1,2,0,2,4,Mid-Value
38370,38370,875FOAH726,LimeLight,0,26.52,1,2,0,0,2,Low-Value
38376,38376,875IVXF226,LimeLight,0,80.01,2,2,1,1,4,Mid-Value
38378,38378,875KOTK803,LimeLight,0,20.0,1,2,0,0,2,Low-Value
38383,38383,875LHSW457,LimeLight,30,118.93,2,2,1,2,5,High-Value
38385,38385,875MNPQ236,LimeLight,0,79.96,1,2,0,1,3,Mid-Value
38387,38387,875NEQD877,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38389,38389,875OWEH633,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38392,38392,875QWTQ935,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38401,38401,875UXLE152,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38404,38404,875VRYI091,LimeLight,0,80.02,1,2,0,1,3,Mid-Value
38408,38408,875WRSU054,LimeLight,64,80.04000000000002,1,1,0,1,2,Low-Value
38409,38409,875XLWM653,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38412,38412,875ZQSH162,LimeLight,178,0.0,1,0,0,0,0,Low-Value
38413,38413,876ADYH238,LimeLight,174,0.0,1,0,0,0,0,Low-Value
38415,38415,876AUDO312,LimeLight,85,124.71,1,1,0,2,3,Mid-Value
38421,38421,876HLUX310,LimeLight,0,139.86,1,2,0,2,4,Mid-Value
38425,38425,876JDRL492,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38426,38426,876JXSH161,LimeLight,0,139.79,1,2,0,2,4,Mid-Value
38429,38429,876NGIR005,LimeLight,0,20.0,1,2,0,0,2,Low-Value
38430,38430,876NMCF355,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38431,38431,876OQXL522,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38432,38432,876OZKL793,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38437,38437,876TTRN337,LimeLight,0,120.06,1,2,0,2,4,Mid-Value
38438,38438,876TWHR856,LimeLight,0,100.0,1,2,0,1,3,Mid-Value
38439,38439,876ULFV077,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38443,38443,877AMTC973,LimeLight,0,40.02,1,2,0,0,2,Low-Value
38444,38444,877CBSM990,LimeLight,0,119.98999999999998,1,2,0,2,4,Mid-Value
38447,38447,877FTYN803,LimeLight,159,20.01,1,0,0,0,0,Low-Value
38449,38449,877GQTO667,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38451,38451,877HMRZ639,LimeLight,0,140.04000000000002,1,2,0,2,4,Mid-Value
38455,38455,877JXWO821,LimeLight,43,80.0,2,1,1,1,3,Mid-Value
38457,38457,877LQFA536,LimeLight,0,79.96,1,2,0,1,3,Mid-Value
38461,38461,877NYRG693,LimeLight,0,80.02,1,2,0,1,3,Mid-Value
38463,38463,877OUSU615,LimeLight,0,60.0,1,2,0,0,2,Low-Value
38464,38464,877PJHS421,LimeLight,57,105.07,1,1,0,1,2,Low-Value
38470,38470,877TJLS961,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
38478,38478,877YILQ991,LimeLight,0,140.0,2,2,1,2,5,High-Value
38482,38482,878BJNO783,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
38483,38483,878BUTR245,LimeLight,0,60.09,1,2,0,0,2,Low-Value
38484,38484,878BWCG857,LimeLight,0,20.01,1,2,0,0,2,Low-Value
38485,38485,878CRHZ402,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38489,38489,878KYEQ248,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38494,38494,878OUPQ640,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38497,38497,878QMBN127,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38500,38500,878RTDG215,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38503,38503,878VFBA791,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
38507,38507,878XFLJ610,LimeLight,0,139.92999999999998,2,2,1,2,5,High-Value
38508,38508,878XLHX351,LimeLight,19,120.06000000000002,1,2,0,2,4,Mid-Value
38510,38510,878XQJN895,LimeLight,0,70.24,2,2,1,1,4,Mid-Value
38519,38519,879CSUB417,LimeLight,40,100.03,2,1,1,1,3,Mid-Value
38521,38521,879DMYN757,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38526,38526,879FQRD478,LimeLight,0,80.01,2,2,1,1,4,Mid-Value
38529,38529,879HAMK546,LimeLight,0,19.98,2,2,1,0,3,Mid-Value
38534,38534,879JENA836,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
38542,38542,879MPSK430,LimeLight,0,20.01,1,2,0,0,2,Low-Value
38544,38544,879NALG038,LimeLight,0,80.01,2,2,1,1,4,Mid-Value
38546,38546,879ONAL127,LimeLight,0,41.06,2,2,1,0,3,Mid-Value
38548,38548,879OPUL855,LimeLight,19,240.18,1,2,0,3,5,High-Value
38555,38555,879QJBQ276,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
38556,38556,879QWMS570,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38558,38558,879RVFG714,LimeLight,0,120.0,1,2,0,2,4,Mid-Value
38562,38562,879TLQE104,LimeLight,0,39.98,1,2,0,0,2,Low-Value
38568,38568,879VLSB171,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38570,38570,879VMSE814,LimeLight,0,138.81,2,2,1,2,5,High-Value
38575,38575,879VUWW070,LimeLight,97,40.0,1,1,0,0,1,Low-Value
38579,38579,879ZMSX078,LimeLight,74,40.0,1,1,0,0,1,Low-Value
38582,38582,880AIVT304,LimeLight,20,99.94999999999996,1,2,0,1,3,Mid-Value
38583,38583,880BUKI687,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38585,38585,880BZJP915,LimeLight,0,79.99,2,2,1,1,4,Mid-Value
38589,38589,880FJJO848,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38591,38591,880HHBR067,LimeLight,0,80.0,2,2,1,1,4,Mid-Value
38594,38594,880HUDD296,LimeLight,0,100.0,1,2,0,1,3,Mid-Value
38595,38595,880HUXR528,LimeLight,0,80.02,1,2,0,1,3,Mid-Value
38597,38597,880IKQQ604,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38599,38599,880JCMJ273,LimeLight,159,20.00999999999999,1,0,0,0,0,Low-Value
38611,38611,880QOKY051,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38614,38614,880SJYG976,LimeLight,0,76.27,2,2,1,1,4,Mid-Value
38616,38616,880UEPC713,LimeLight,0,19.98,1,2,0,0,2,Low-Value
38617,38617,880UHPZ142,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38618,38618,880ULON075,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38619,38619,880VJCF306,LimeLight,102,40.01999999999998,1,1,0,0,1,Low-Value
38625,38625,880YKSE460,LimeLight,0,119.94,1,2,0,2,4,Mid-Value
38626,38626,880YLCN026,LimeLight,0,225.13,1,2,0,3,5,High-Value
38628,38628,881AEWH449,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38638,38638,881GQES105,LimeLight,0,140.07000000000002,2,2,1,2,5,High-Value
38651,38651,881RUMG364,LimeLight,7,0.0,1,2,0,0,2,Low-Value
38669,38669,882CUYX867,LimeLight,12,129.25,1,2,0,2,4,Mid-Value
38673,38673,882JFQA779,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
38674,38674,882JHFC697,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38676,38676,882KEHU731,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38680,38680,882MDXD670,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38681,38681,882MQEQ288,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
38685,38685,882QDKZ795,LimeLight,0,140.14,1,2,0,2,4,Mid-Value
38686,38686,882QQMU568,LimeLight,0,140.14,1,2,0,2,4,Mid-Value
38689,38689,882SOEN583,LimeLight,84,259.94,1,1,0,3,4,Mid-Value
38690,38690,882TKYB542,LimeLight,0,140.14,1,2,0,2,4,Mid-Value
38693,38693,882WCTO967,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38702,38702,883GLYG362,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38704,38704,883GZSY003,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38709,38709,883QTSO177,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38712,38712,883TCDC035,LimeLight,0,20.0,1,2,0,0,2,Low-Value
38718,38718,883WJZW828,LimeLight,0,79.92,1,2,0,1,3,Mid-Value
38720,38720,883XCBA897,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38724,38724,884CCHO265,LimeLight,0,139.86,1,2,0,2,4,Mid-Value
38726,38726,884CNHM388,LimeLight,0,139.86,1,2,0,2,4,Mid-Value
38737,38737,884NSNL787,LimeLight,0,79.99,2,2,1,1,4,Mid-Value
38741,38741,884PHOT954,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38749,38749,884VXAC102,LimeLight,104,60.03000000000003,1,0,0,0,0,Low-Value
38750,38750,884VZFD420,LimeLight,0,139.92999999999998,2,2,1,2,5,High-Value
38753,38753,884XTAE679,LimeLight,0,60.0,1,2,0,0,2,Low-Value
38757,38757,884ZPOZ264,LimeLight,0,39.98,1,2,0,0,2,Low-Value
38762,38762,885BXUU333,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38767,38767,885EZWU459,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38770,38770,885HCTO207,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38774,38774,885KAVS640,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38779,38779,885MWGT063,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38781,38781,885NURQ302,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38782,38782,885ODYK444,LimeLight,0,119.94,1,2,0,2,4,Mid-Value
38785,38785,885PCQD044,LimeLight,0,29.92,1,2,0,0,2,Low-Value
38789,38789,885QYNI855,LimeLight,0,140.0,2,2,1,2,5,High-Value
38796,38796,885VXSB785,LimeLight,64,80.0,1,1,0,1,2,Low-Value
38800,38800,885YGXG844,LimeLight,0,19.99,1,2,0,0,2,Low-Value
38803,38803,886AORG995,LimeLight,0,59.94,1,2,0,0,2,Low-Value
38807,38807,886CDFJ596,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38815,38815,886MBQM301,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
38818,38818,886NKDK039,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38824,38824,886PZKM665,LimeLight,0,140.07000000000002,2,2,1,2,5,High-Value
38830,38830,886TINY632,LimeLight,136,240.22000000000003,1,0,0,3,3,Mid-Value
38833,38833,886UWGP304,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
38853,38853,887GPTC038,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38861,38861,887KIFS610,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38867,38867,887NAPN244,LimeLight,0,20.0,1,2,0,0,2,Low-Value
38872,38872,887SJJD548,LimeLight,133,40.0,1,0,0,0,0,Low-Value
38873,38873,887SUPX199,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38874,38874,887TTWZ104,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
38876,38876,887VGMB192,LimeLight,57,80.0,1,1,0,1,2,Low-Value
38877,38877,887VUFJ535,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38879,38879,887WFIR658,LimeLight,0,146.36,1,2,0,2,4,Mid-Value
38880,38880,887WLHN883,LimeLight,0,79.97,1,2,0,1,3,Mid-Value
38881,38881,887XEJM434,LimeLight,34,225.6,3,1,2,3,6,High-Value
38887,38887,887XSJG699,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
38888,38888,887YDWR807,LimeLight,0,115.95000000000005,1,2,0,2,4,Mid-Value
38893,38893,888ACBI040,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38895,38895,888CVOX826,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38896,38896,888CXKL326,LimeLight,0,80.02,1,2,0,1,3,Mid-Value
38898,38898,888DMHI194,LimeLight,0,73.71,3,2,2,1,5,High-Value
38901,38901,888EEXQ691,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
38904,38904,888GSNL765,LimeLight,133,0.0,1,0,0,0,0,Low-Value
38910,38910,888JGCF624,LimeLight,20,120.0,1,2,0,2,4,Mid-Value
38912,38912,888JNCU449,LimeLight,0,111.79,3,2,2,1,5,High-Value
38920,38920,888LBRI309,LimeLight,0,139.86,1,2,0,2,4,Mid-Value
38921,38921,888LBSE659,LimeLight,0,100.1,1,2,0,1,3,Mid-Value
38924,38924,888NIIC682,LimeLight,0,140.0,1,2,0,2,4,Mid-Value
38925,38925,888NLXA477,LimeLight,99,60.06,1,1,0,0,1,Low-Value
38931,38931,888REEA771,LimeLight,0,80.01,2,2,1,1,4,Mid-Value
38932,38932,888RUIP345,LimeLight,0,215.44,1,2,0,3,5,High-Value
38933,38933,888SOHU409,LimeLight,0,33.3,2,2,1,0,3,Mid-Value
38936,38936,888TSEO857,LimeLight,0,80.04,1,2,0,1,3,Mid-Value
38938,38938,888VDUK271,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
38943,38943,888YTNM871,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38944,38944,888ZTJQ197,LimeLight,0,80.0,2,2,1,1,4,Mid-Value
38949,38949,889GHVR958,LimeLight,29,80.00000000000001,1,2,0,1,3,Mid-Value
38950,38950,889HMQM868,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
38954,38954,889IGDE939,LimeLight,0,57.82,2,2,1,0,3,Mid-Value
38956,38956,889JOIW740,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38961,38961,889OJIG871,LimeLight,0,139.92999999999998,1,2,0,2,4,Mid-Value
38964,38964,889OYQF996,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38966,38966,889PKEQ081,LimeLight,170,80.0,2,0,1,1,2,Low-Value
38972,38972,889WIVZ660,LimeLight,175,20.00999999999999,1,0,0,0,0,Low-Value
38976,38976,889YHSX854,LimeLight,0,100.0,1,2,0,1,3,Mid-Value
38981,38981,889ZLLM083,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
38987,38987,890BURI040,LimeLight,0,97.08,1,2,0,1,3,Mid-Value
38994,38994,890FBJD896,LimeLight,158,0.0,1,0,0,0,0,Low-Value
38998,38998,890GVZY280,LimeLight,0,80.0,1,2,0,1,3,Mid-Value
38999,38999,890GYAQ417,LimeLight,0,80.01,1,2,0,1,3,Mid-Value
39000,39000,890HWEH900,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
39015,39015,890OSIZ391,LimeLight,0,79.99,1,2,0,1,3,Mid-Value
39016,39016,890OUYE707,LimeLight,0,140.07000000000002,1,2,0,2,4,Mid-Value
