,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,Segment
25108,746QMCR191,LimeLight,81,60.03,1,1,0,1,2,Low-Value
25110,746RJON519,LimeLight,16,159.99,1,2,0,3,5,High-Value
25112,746TQAC255,LimeLight,4,79.97,1,2,0,1,3,Mid-Value
25122,747AIVO491,LimeLight,74,80.0,1,1,0,1,2,Low-Value
25127,747IELU807,LimeLight,178,119.94,2,0,1,2,3,Mid-Value
25131,747MNZN871,LimeLight,118,80.0,1,1,0,1,2,Low-Value
25133,747NJDZ778,LimeLight,49,19.4,2,2,1,0,3,Mid-Value
25136,747QQOQ278,LimeLight,89,120.0,1,1,0,2,3,Mid-Value
25141,747VOML469,LimeLight,35,51.78,2,2,1,1,4,Mid-Value
25145,747WWRY711,LimeLight,86,60.0,2,1,1,1,3,Mid-Value
25147,747XSVQ525,LimeLight,23,120.0,1,2,0,2,4,Mid-Value
25148,747YLFE474,LimeLight,77,51.03,1,1,0,1,2,Low-Value
25153,748DONI074,LimeLight,86,80.08,2,1,1,1,3,Mid-Value
25163,748IXKS387,LimeLight,52,39.98,1,2,0,0,2,Low-Value
25164,748JEBL505,LimeLight,116,25.04,1,1,0,0,1,Low-Value
25165,748LTCV081,LimeLight,121,100.0,1,0,0,2,2,Low-Value
25175,748PQSN668,LimeLight,93,114.02,1,1,0,2,3,Mid-Value
25176,748PTGC424,LimeLight,130,100.1,1,0,0,2,2,Low-Value
25178,748SEZM745,LimeLight,99,79.99,1,1,0,1,2,Low-Value
25184,748VOZU916,LimeLight,127,40.0,1,0,0,0,0,Low-Value
25189,749CPRL878,LimeLight,3,20.0,1,2,0,0,2,Low-Value
25202,749OVKW858,LimeLight,10,133.32999999999998,1,2,0,2,4,Mid-Value
25203,749OXQA396,LimeLight,77,140.06,1,1,0,3,4,Mid-Value
25206,749SZUW291,LimeLight,22,80.0,1,2,0,1,3,Mid-Value
25211,749UTOD791,LimeLight,32,15.44,1,2,0,0,2,Low-Value
25224,750OOCC239,LimeLight,65,89.11,1,1,0,2,3,Mid-Value
25225,750QOCP126,LimeLight,160,120.06,1,0,0,2,2,Low-Value
25228,750RBHX043,LimeLight,176,80.0,1,0,0,1,1,Low-Value
25232,750UCFH441,LimeLight,94,99.99,1,1,0,2,3,Mid-Value
25235,750VFVQ887,LimeLight,26,16.68,1,2,0,0,2,Low-Value
25240,750WZSC362,LimeLight,94,79.96,1,1,0,1,2,Low-Value
25247,751HRNE550,LimeLight,65,47.76,2,1,1,1,3,Mid-Value
25250,751JOAM528,LimeLight,18,39.98,2,2,1,0,3,Mid-Value
25253,751MKOH519,LimeLight,20,100.01,1,2,0,2,4,Mid-Value
25255,751PZLA686,LimeLight,108,79.99,1,1,0,1,2,Low-Value
25257,751QVVV661,LimeLight,64,55.86,1,1,0,1,2,Low-Value
25260,751SSUM519,LimeLight,49,119.93,1,2,0,2,4,Mid-Value
25261,751TJJY460,LimeLight,3,20.0,1,2,0,0,2,Low-Value
25275,752BMKA017,LimeLight,52,100.0,2,2,1,2,5,High-Value
25277,752CPWC102,LimeLight,70,40.2,1,1,0,0,1,Low-Value
25280,752FMGY899,LimeLight,156,79.99,1,0,0,1,1,Low-Value
25286,752LTCW285,LimeLight,115,30.72,1,1,0,0,1,Low-Value
25287,752MRGG545,LimeLight,172,80.0,1,0,0,1,1,Low-Value
25289,752PQVE232,LimeLight,60,70.31,1,1,0,1,2,Low-Value
25291,752PREA457,LimeLight,87,79.98,2,1,1,1,3,Mid-Value
25296,752UJUT875,LimeLight,155,55.62,2,0,1,1,2,Low-Value
25298,752VVUP044,LimeLight,136,99.95,1,0,0,2,2,Low-Value
25301,753AFSV281,LimeLight,125,100.0,1,0,0,2,2,Low-Value
25303,753AYKJ204,LimeLight,32,16.56,1,2,0,0,2,Low-Value
25304,753BLNJ090,LimeLight,38,160.01999999999998,1,2,0,3,5,High-Value
25320,753MGMW096,LimeLight,91,79.92,1,1,0,1,2,Low-Value
25325,753QLIJ397,LimeLight,82,80.04,1,1,0,1,2,Low-Value
25337,753XZVK052,LimeLight,152,120.12,1,0,0,2,2,Low-Value
25339,753YRUG911,LimeLight,17,29.9,2,2,1,0,3,Mid-Value
25342,754BXWN030,LimeLight,17,90.33,1,2,0,2,4,Mid-Value
25349,754FFHB827,LimeLight,96,80.04,1,1,0,1,2,Low-Value
25351,754GIWB780,LimeLight,57,99.95,1,2,0,2,4,Mid-Value
25355,754KRHN571,LimeLight,70,79.98,1,1,0,1,2,Low-Value
25359,754NUAE217,LimeLight,115,59.97,1,1,0,1,2,Low-Value
25362,754QLJT949,LimeLight,136,79.99,1,0,0,1,1,Low-Value
25366,754TUWF594,LimeLight,54,40.02,1,2,0,0,2,Low-Value
25369,754UWTT413,LimeLight,52,23.58,1,2,0,0,2,Low-Value
25370,754VXLF905,LimeLight,151,120.0,1,0,0,2,2,Low-Value
25374,755AGOS313,LimeLight,137,79.99,1,0,0,1,1,Low-Value
25376,755DHAS477,LimeLight,93,40.02,1,1,0,0,1,Low-Value
25377,755DSUL277,LimeLight,59,43.13,2,1,1,0,2,Low-Value
25384,755IDUF616,LimeLight,163,67.44,1,0,0,1,1,Low-Value
25388,755MROH873,LimeLight,77,80.0,1,1,0,1,2,Low-Value
25390,755NUQM564,LimeLight,35,99.95,1,2,0,2,4,Mid-Value
25391,755PUOQ843,LimeLight,132,100.0,1,0,0,2,2,Low-Value
25394,755RWFY579,LimeLight,151,20.0,2,0,1,0,1,Low-Value
25396,755TTVN768,LimeLight,167,20.0,1,0,0,0,0,Low-Value
25398,755UTUV769,LimeLight,156,89.4,1,0,0,2,2,Low-Value
25402,755WVBM618,LimeLight,122,39.98,1,0,0,0,0,Low-Value
25403,755ZYLA760,LimeLight,46,40.02,1,2,0,0,2,Low-Value
25410,756JNDI752,LimeLight,88,79.96,1,1,0,1,2,Low-Value
25413,756LDFO968,LimeLight,122,100.0,1,0,0,2,2,Low-Value
25423,756SDTK448,LimeLight,29,120.12,2,2,1,2,5,High-Value
25427,756ZUVZ299,LimeLight,163,55.67999999999999,1,0,0,1,1,Low-Value
25432,757BJGZ528,LimeLight,32,40.02,2,2,1,0,3,Mid-Value
25434,757GWPL227,LimeLight,103,60.06,2,1,1,1,3,Mid-Value
25435,757JKPK355,LimeLight,39,80.0,1,2,0,1,3,Mid-Value
25438,757JVRL461,LimeLight,71,79.96,2,1,1,1,3,Mid-Value
25439,757KJFI797,LimeLight,87,80.0,1,1,0,1,2,Low-Value
25444,757NRUE686,LimeLight,93,79.98,2,1,1,1,3,Mid-Value
25446,757ORDA011,LimeLight,62,60.0,1,1,0,1,2,Low-Value
25456,757WYZI275,LimeLight,13,60.0,1,2,0,1,3,Mid-Value
25467,758ECEM574,LimeLight,162,20.01,2,0,1,0,1,Low-Value
25470,758FWEQ997,LimeLight,151,20.02,1,0,0,0,0,Low-Value
25473,758GNXI395,LimeLight,131,62.55,2,0,1,1,2,Low-Value
25475,758HSBW595,LimeLight,43,79.98,2,2,1,1,4,Mid-Value
25477,758LXFF133,LimeLight,109,99.96,1,1,0,2,3,Mid-Value
25478,758MMGA386,LimeLight,5,20.0,1,2,0,0,2,Low-Value
25481,758OCLC009,LimeLight,74,80.0,2,1,1,1,3,Mid-Value
25489,758SUHO984,LimeLight,143,40.02,1,0,0,0,0,Low-Value
25491,758TSFF133,LimeLight,44,100.05,1,2,0,2,4,Mid-Value
25492,758UNVT219,LimeLight,95,105.0,1,1,0,2,3,Mid-Value
25505,759JQXI981,LimeLight,84,80.08,1,1,0,1,2,Low-Value
25508,759MJBE630,LimeLight,45,100.05,1,2,0,2,4,Mid-Value
25515,759QRMK152,LimeLight,128,80.01,1,0,0,1,1,Low-Value
25516,759QUFI417,LimeLight,124,38.55,1,0,0,0,0,Low-Value
25520,759XJCU756,LimeLight,10,100.0,1,2,0,2,4,Mid-Value
25522,759YPTE424,LimeLight,48,100.02,1,2,0,2,4,Mid-Value
25541,760NESY239,LimeLight,35,100.03,2,2,1,2,5,High-Value
25551,760XHGX505,LimeLight,165,80.0,1,0,0,1,1,Low-Value
25553,760YZQN150,LimeLight,139,40.02,1,0,0,0,0,Low-Value
25554,760ZELL663,LimeLight,152,119.88,1,0,0,2,2,Low-Value
25561,761CZKN516,LimeLight,88,60.0,1,1,0,1,2,Low-Value
25565,761GWWU755,LimeLight,144,99.95,1,0,0,2,2,Low-Value
25567,761IXYE928,LimeLight,123,100.05,1,0,0,2,2,Low-Value
25574,761PQHB434,LimeLight,68,60.03,1,1,0,1,2,Low-Value
25581,761VUHC109,LimeLight,105,160.03,1,1,0,3,4,Mid-Value
25583,761XHMR588,LimeLight,175,120.0,1,0,0,2,2,Low-Value
25585,762BLAZ100,LimeLight,144,40.02,1,0,0,0,0,Low-Value
25595,762KTWT338,LimeLight,4,20.0,2,2,1,0,3,Mid-Value
25597,762LWIE895,LimeLight,71,99.97,2,1,1,2,4,Mid-Value
25605,762VCYB004,LimeLight,56,39.98,1,2,0,0,2,Low-Value
25606,762VILS115,LimeLight,73,120.09,1,1,0,2,3,Mid-Value
25622,763HVET365,LimeLight,174,120.12,1,0,0,2,2,Low-Value
25626,763KDHK766,LimeLight,10,40.0,1,2,0,0,2,Low-Value
25627,763LLAM237,LimeLight,160,119.94,1,0,0,2,2,Low-Value
25635,763UBQR361,LimeLight,46,79.9,1,2,0,1,3,Mid-Value
25638,763WWBK627,LimeLight,167,79.99,1,0,0,1,1,Low-Value
25640,763XQRS735,LimeLight,144,100.0,1,0,0,2,2,Low-Value
25644,763ZJHC317,LimeLight,121,40.02,1,0,0,0,0,Low-Value
25645,763ZXBV226,LimeLight,52,40.0,1,2,0,0,2,Low-Value
25646,764BCGE412,LimeLight,138,80.0,1,0,0,1,1,Low-Value
25650,764CMFN897,LimeLight,108,69.16,1,1,0,1,2,Low-Value
25652,764GFNX652,LimeLight,75,60.0,2,1,1,1,3,Mid-Value
25654,764HACM086,LimeLight,80,60.06,1,1,0,1,2,Low-Value
25657,764HEPF286,LimeLight,38,40.02,1,2,0,0,2,Low-Value
25660,764HKZU169,LimeLight,98,80.04,2,1,1,1,3,Mid-Value
25662,764IZSL641,LimeLight,143,100.0,1,0,0,2,2,Low-Value
25668,764MHVB565,LimeLight,81,80.01,1,1,0,1,2,Low-Value
25670,764NUJM359,LimeLight,51,40.0,1,2,0,0,2,Low-Value
25673,764ONWE661,LimeLight,1,79.98,1,2,0,1,3,Mid-Value
25676,764SPBO167,LimeLight,153,120.06,1,0,0,2,2,Low-Value
25682,764XPQP836,LimeLight,179,19.99,1,0,0,0,0,Low-Value
25684,765CGAL538,LimeLight,167,120.0,1,0,0,2,2,Low-Value
25693,765HXIE235,LimeLight,90,60.0,1,1,0,1,2,Low-Value
25694,765JRFE325,LimeLight,103,79.96,1,1,0,1,2,Low-Value
25701,765NKYL261,LimeLight,147,79.99,1,0,0,1,1,Low-Value
25708,765TPBV168,LimeLight,28,120.06,2,2,1,2,5,High-Value
25710,765TRFI313,LimeLight,88,80.0,1,1,0,1,2,Low-Value
25712,765URHA322,LimeLight,94,79.96,1,1,0,1,2,Low-Value
25716,765WHRC290,LimeLight,104,80.0,1,1,0,1,2,Low-Value
25725,766ERFM471,LimeLight,74,59.97,1,1,0,1,2,Low-Value
25729,766LGHB055,LimeLight,30,79.4,1,2,0,1,3,Mid-Value
25733,766OWQT572,LimeLight,57,100.05,1,2,0,2,4,Mid-Value
25734,766PBWF654,LimeLight,77,60.03,1,1,0,1,2,Low-Value
25737,766QOSW490,LimeLight,146,47.65,1,0,0,1,1,Low-Value
25738,766QUVP573,LimeLight,170,120.06,2,0,1,2,3,Mid-Value
25741,766RSRG999,LimeLight,60,77.11,1,1,0,1,2,Low-Value
25742,766STAO699,LimeLight,16,80.01,1,2,0,1,3,Mid-Value
25744,766TYUE859,LimeLight,130,40.02,2,0,1,0,1,Low-Value
25750,766VTFP031,LimeLight,155,120.06,1,0,0,2,2,Low-Value
25759,766ZRXE937,LimeLight,77,60.0,1,1,0,1,2,Low-Value
25764,767BEJH153,LimeLight,47,34.0,1,2,0,0,2,Low-Value
25765,767CYSE434,LimeLight,76,79.96,1,1,0,1,2,Low-Value
25776,767KEMV682,LimeLight,40,79.99,1,2,0,1,3,Mid-Value
25783,767MPVH665,LimeLight,20,20.02,2,2,1,0,3,Mid-Value
25784,767NQBM817,LimeLight,17,119.94,1,2,0,2,4,Mid-Value
25791,767QRHZ604,LimeLight,46,79.98,1,2,0,1,3,Mid-Value
25792,767RMER105,LimeLight,163,120.0,1,0,0,2,2,Low-Value
25804,768DFBY870,LimeLight,160,34.79,1,0,0,0,0,Low-Value
25806,768FWWF679,LimeLight,82,60.0,2,1,1,1,3,Mid-Value
25808,768GIWI728,LimeLight,147,80.0,1,0,0,1,1,Low-Value
25812,768IDWK386,LimeLight,134,40.02,1,0,0,0,0,Low-Value
25818,768LKGL011,LimeLight,115,80.01,1,1,0,1,2,Low-Value
25821,768NLUP608,LimeLight,127,100.0,1,0,0,2,2,Low-Value
25824,768OIQQ591,LimeLight,17,38.38,1,2,0,0,2,Low-Value
25826,768PDZU435,LimeLight,25,19.99,2,2,1,0,3,Mid-Value
25830,768ROOF541,LimeLight,73,60.03,2,1,1,1,3,Mid-Value
25836,768XWOF851,LimeLight,93,60.0,1,1,0,1,2,Low-Value
25845,769DPNR620,LimeLight,15,20.0,1,2,0,0,2,Low-Value
25848,769HUFR688,LimeLight,60,79.96,1,1,0,1,2,Low-Value
25864,769ZQUW881,LimeLight,178,120.06,1,0,0,2,2,Low-Value
25866,770BANA308,LimeLight,139,80.01,1,0,0,1,1,Low-Value
25868,770BRAN175,LimeLight,146,99.95,1,0,0,2,2,Low-Value
25876,770HKFX406,LimeLight,94,79.99,1,1,0,1,2,Low-Value
25877,770HQHH499,LimeLight,84,80.04,1,1,0,1,2,Low-Value
25879,770JEDN046,LimeLight,137,80.02,1,0,0,1,1,Low-Value
25881,770LZLU455,LimeLight,2,79.99,1,2,0,1,3,Mid-Value
25882,770MFLB000,LimeLight,176,47.63,1,0,0,1,1,Low-Value
25883,770NDOO079,LimeLight,75,100.01,1,1,0,2,3,Mid-Value
25889,770XQQM408,LimeLight,173,120.0,1,0,0,2,2,Low-Value
25892,770ZEJV663,LimeLight,70,54.59,1,1,0,1,2,Low-Value
25899,771BTPW157,LimeLight,101,58.12,1,1,0,1,2,Low-Value
25903,771EEZL445,LimeLight,121,79.99,1,0,0,1,1,Low-Value
25910,771JTSC849,LimeLight,174,27.02,1,0,0,0,0,Low-Value
25916,771LUHZ084,LimeLight,58,19.16,1,1,0,0,1,Low-Value
25917,771NBXY834,LimeLight,161,120.06,1,0,0,2,2,Low-Value
25922,771RCHH119,LimeLight,169,20.0,1,0,0,0,0,Low-Value
25924,771SQHY223,LimeLight,69,60.03,1,1,0,1,2,Low-Value
25928,771YBBM615,LimeLight,54,79.98,1,2,0,1,3,Mid-Value
25929,772AMXV975,LimeLight,149,80.0,1,0,0,1,1,Low-Value
25932,772EWWF750,LimeLight,146,48.6,1,0,0,1,1,Low-Value
25933,772GCNI630,LimeLight,142,99.95,1,0,0,2,2,Low-Value
25939,772LBUY300,LimeLight,77,60.03,1,1,0,1,2,Low-Value
25942,772MOIR286,LimeLight,165,26.8,1,0,0,0,0,Low-Value
25944,772NRJW540,LimeLight,21,40.0,1,2,0,0,2,Low-Value
25945,772NWHE135,LimeLight,30,79.99,1,2,0,1,3,Mid-Value
25946,772OVZK195,LimeLight,57,60.010000000000005,1,2,0,1,3,Mid-Value
25949,772PJRM561,LimeLight,106,80.0,1,1,0,1,2,Low-Value
25957,772TRHQ695,LimeLight,62,46.44,1,1,0,1,2,Low-Value
25962,772XKJY429,LimeLight,137,100.0,1,0,0,2,2,Low-Value
25963,772XMIP750,LimeLight,23,120.04,1,2,0,2,4,Mid-Value
25966,772ZXYY620,LimeLight,62,79.96,1,1,0,1,2,Low-Value
25969,773COOD313,LimeLight,16,119.99,1,2,0,2,4,Mid-Value
25975,773FSUF320,LimeLight,58,40.0,1,1,0,0,1,Low-Value
25980,773MKHU438,LimeLight,17,99.95,1,2,0,2,4,Mid-Value
25981,773NAZB032,LimeLight,80,80.0,1,1,0,1,2,Low-Value
25982,773NLKR057,LimeLight,68,100.02,1,1,0,2,3,Mid-Value
25983,773NXPM342,LimeLight,60,34.36,1,1,0,0,1,Low-Value
25985,773PQOB694,LimeLight,11,120.0,1,2,0,2,4,Mid-Value
25990,774CUVD135,LimeLight,46,80.0,1,2,0,1,3,Mid-Value
25991,774DLBJ818,LimeLight,138,26.07,2,0,1,0,1,Low-Value
26001,774KRUZ940,LimeLight,72,79.96,2,1,1,1,3,Mid-Value
26010,774VKCM442,LimeLight,54,40.0,1,2,0,0,2,Low-Value
26015,774YZXD279,LimeLight,62,60.0,2,1,1,1,3,Mid-Value
26022,775IJZM849,LimeLight,164,19.99,1,0,0,0,0,Low-Value
26026,775MSOI070,LimeLight,77,80.01,1,1,0,1,2,Low-Value
26027,775NGPW159,LimeLight,21,80.01,1,2,0,1,3,Mid-Value
26034,775TLYV730,LimeLight,54,40.02,2,2,1,0,3,Mid-Value
26041,775YAEY817,LimeLight,46,40.0,1,2,0,0,2,Low-Value
26045,776AZRE057,LimeLight,150,80.01,1,0,0,1,1,Low-Value
26054,776IORZ252,LimeLight,24,20.01,1,2,0,0,2,Low-Value
26057,776KLBV725,LimeLight,8,200.11,1,2,0,3,5,High-Value
26058,776MWPW323,LimeLight,14,100.03,1,2,0,2,4,Mid-Value
26059,776OMAU565,LimeLight,158,80.02,1,0,0,1,1,Low-Value
26061,776QQBE942,LimeLight,49,23.76,1,2,0,0,2,Low-Value
26065,776VCLD636,LimeLight,25,79.98,1,2,0,1,3,Mid-Value
26066,776VMLC469,LimeLight,127,80.0,1,0,0,1,1,Low-Value
26069,776ZTIC193,LimeLight,176,80.02,1,0,0,1,1,Low-Value
26070,777CHUR281,LimeLight,120,45.86,1,0,0,1,1,Low-Value
26075,777EJAM133,LimeLight,129,40.02,1,0,0,0,0,Low-Value
26076,777ELTV233,LimeLight,44,80.0,1,2,0,1,3,Mid-Value
26082,777JGGP458,LimeLight,49,80.01,2,2,1,1,4,Mid-Value
26095,777QBUW720,LimeLight,107,79.88,1,1,0,1,2,Low-Value
26111,778ABEU682,LimeLight,38,40.04,1,2,0,0,2,Low-Value
26115,778EDKM918,LimeLight,11,80.0,1,2,0,1,3,Mid-Value
26119,778GSNG787,LimeLight,58,79.99,1,1,0,1,2,Low-Value
26122,778JJHJ749,LimeLight,160,79.98,1,0,0,1,1,Low-Value
26123,778KDMK168,LimeLight,130,49.7,1,0,0,1,1,Low-Value
26135,778TFXS803,LimeLight,179,83.16,2,0,1,1,2,Low-Value
26141,778WJBW501,LimeLight,39,100.05,1,2,0,2,4,Mid-Value
26143,779BEFA592,LimeLight,80,44.7,1,1,0,1,2,Low-Value
26144,779BOHP846,LimeLight,112,42.29,1,1,0,0,1,Low-Value
26147,779DVSZ254,LimeLight,168,91.74,1,0,0,2,2,Low-Value
26151,779IFYW994,LimeLight,91,59.97,1,1,0,1,2,Low-Value
26153,779IJJV927,LimeLight,146,77.8,3,0,2,1,3,Mid-Value
26155,779IJNA424,LimeLight,76,42.75,1,1,0,0,1,Low-Value
26157,779JAIA302,LimeLight,87,79.96,2,1,1,1,3,Mid-Value
26165,779NNMS959,LimeLight,165,119.94,1,0,0,2,2,Low-Value
26166,779NOOM261,LimeLight,111,120.02,1,1,0,2,3,Mid-Value
26168,779RKHZ879,LimeLight,175,20.0,1,0,0,0,0,Low-Value
26170,779RQQN181,LimeLight,168,120.06,1,0,0,2,2,Low-Value
26174,779TTGB387,LimeLight,110,47.57,1,1,0,1,2,Low-Value
26177,779VORV543,LimeLight,91,80.04,1,1,0,1,2,Low-Value
26188,780BKCL378,LimeLight,141,80.01,3,0,2,1,3,Mid-Value
26193,780DLKW818,LimeLight,39,43.66,1,2,0,0,2,Low-Value
26197,780FLLT423,LimeLight,129,99.95,1,0,0,2,2,Low-Value
26199,780FWBA819,LimeLight,6,20.01,2,2,1,0,3,Mid-Value
26203,780LUIM144,LimeLight,21,20.0,1,2,0,0,2,Low-Value
26205,780MCTI155,LimeLight,125,100.0,1,0,0,2,2,Low-Value
26206,780MEMA572,LimeLight,9,20.0,1,2,0,0,2,Low-Value
26207,780MKZC777,LimeLight,77,80.0,1,1,0,1,2,Low-Value
26208,780MMVU592,LimeLight,52,40.02,1,2,0,0,2,Low-Value
26213,780NRKR145,LimeLight,27,63.39,1,2,0,1,3,Mid-Value
26214,780QPAM092,LimeLight,56,80.01,1,2,0,1,3,Mid-Value
26217,780QZMI281,LimeLight,111,45.56,1,1,0,1,2,Low-Value
26219,780SLSA125,LimeLight,143,80.0,1,0,0,1,1,Low-Value
26224,780XLNO969,LimeLight,29,80.0,1,2,0,1,3,Mid-Value
26227,781ALWI398,LimeLight,178,120.12,1,0,0,2,2,Low-Value
26233,781FGYT126,LimeLight,77,131.56,2,1,1,2,4,Mid-Value
26235,781FVGL608,LimeLight,125,39.98,2,0,1,0,1,Low-Value
26238,781HCLI931,LimeLight,156,80.0,1,0,0,1,1,Low-Value
26240,781IJIJ235,LimeLight,27,19.99,1,2,0,0,2,Low-Value
26241,781JERI092,LimeLight,53,80.0,1,2,0,1,3,Mid-Value
26243,781KYEJ360,LimeLight,69,60.03,1,1,0,1,2,Low-Value
26245,781MHMT672,LimeLight,12,20.02,1,2,0,0,2,Low-Value
26249,781OGSH465,LimeLight,71,60.0,1,1,0,1,2,Low-Value
26254,781QUJJ556,LimeLight,36,100.0,2,2,1,2,5,High-Value
26261,781TIDD981,LimeLight,174,97.98,1,0,0,2,2,Low-Value
26263,781WOOB715,LimeLight,71,60.03,1,1,0,1,2,Low-Value
26264,781XVQX268,LimeLight,32,160.01,1,2,0,3,5,High-Value
26268,782AHPZ126,LimeLight,173,80.03,1,0,0,1,1,Low-Value
26285,782OSXW767,LimeLight,57,80.0,1,2,0,1,3,Mid-Value
26286,782PHQY909,LimeLight,95,53.24,1,1,0,1,2,Low-Value
26287,782QIKK113,LimeLight,39,40.0,1,2,0,0,2,Low-Value
26291,782TSKM464,LimeLight,149,99.95,1,0,0,2,2,Low-Value
26294,782VCAK320,LimeLight,78,60.0,2,1,1,1,3,Mid-Value
26301,782XBAQ943,LimeLight,0,120.0,1,2,0,2,4,Mid-Value
26307,783CMXY343,LimeLight,162,84.06,1,0,0,1,1,Low-Value
26309,783EABQ658,LimeLight,67,160.01,1,1,0,3,4,Mid-Value
26314,783JKBR303,LimeLight,130,80.01,1,0,0,1,1,Low-Value
26316,783MCQR383,LimeLight,164,120.0,1,0,0,2,2,Low-Value
26321,783STFC620,LimeLight,29,79.99,1,2,0,1,3,Mid-Value
26328,784BEHX113,LimeLight,133,80.01,1,0,0,1,1,Low-Value
26329,784BNAC064,LimeLight,106,79.96,1,1,0,1,2,Low-Value
26332,784DAVC878,LimeLight,114,79.96,1,1,0,1,2,Low-Value
26334,784DINB789,LimeLight,168,20.0,1,0,0,0,0,Low-Value
26335,784EQHT875,LimeLight,150,100.0,1,0,0,2,2,Low-Value
26343,784IHQP886,LimeLight,140,80.0,2,0,1,1,2,Low-Value
26345,784IQNJ783,LimeLight,5,120.0,2,2,1,2,5,High-Value
26349,784KJWK690,LimeLight,16,17.39,1,2,0,0,2,Low-Value
26352,784NKFE397,LimeLight,165,119.88,1,0,0,2,2,Low-Value
26355,784OHML028,LimeLight,154,119.94,1,0,0,2,2,Low-Value
26366,785BRZE002,LimeLight,77,80.08,2,1,1,1,3,Mid-Value
26376,785KXVH720,LimeLight,52,80.0,1,2,0,1,3,Mid-Value
26377,785NDQX753,LimeLight,179,79.99,1,0,0,1,1,Low-Value
26378,785NGNE379,LimeLight,54,80.01,1,2,0,1,3,Mid-Value
26396,785YNSN507,LimeLight,119,79.96,1,0,0,1,1,Low-Value
26397,785YPIO213,LimeLight,156,120.0,1,0,0,2,2,Low-Value
26398,785ZBJJ612,LimeLight,78,60.0,1,1,0,1,2,Low-Value
26407,786FGYG122,LimeLight,97,80.04,1,1,0,1,2,Low-Value
26408,786GARA251,LimeLight,45,120.0,1,2,0,2,4,Mid-Value
26421,786OKTW763,LimeLight,153,79.98,2,0,1,1,2,Low-Value
26428,786VMBR891,LimeLight,19,160.01,1,2,0,3,5,High-Value
26430,786WXIK466,LimeLight,153,79.99,1,0,0,1,1,Low-Value
26433,787DXAZ040,LimeLight,106,80.02,1,1,0,1,2,Low-Value
26436,787GKLC708,LimeLight,41,80.0,1,2,0,1,3,Mid-Value
26439,787IGBB062,LimeLight,119,40.02,1,0,0,0,0,Low-Value
26453,787PRQL355,LimeLight,69,60.0,1,1,0,1,2,Low-Value
26455,787QJLU070,LimeLight,84,54.84,1,1,0,1,2,Low-Value
26467,787YVEO412,LimeLight,116,80.0,1,1,0,1,2,Low-Value
26469,788COQC996,LimeLight,13,80.0,1,2,0,1,3,Mid-Value
26470,788DEZV378,LimeLight,17,20.0,1,2,0,0,2,Low-Value
26476,788MZWK132,LimeLight,137,19.99,1,0,0,0,0,Low-Value
26478,788NWMD634,LimeLight,132,80.75,2,0,1,1,2,Low-Value
26480,788PWFP110,LimeLight,174,80.0,1,0,0,1,1,Low-Value
26481,788PYIY559,LimeLight,61,60.03,1,1,0,1,2,Low-Value
26483,788QIGH325,LimeLight,152,52.92,2,0,1,1,2,Low-Value
26484,788VFKY673,LimeLight,106,80.01,1,1,0,1,2,Low-Value
26499,789BVFO172,LimeLight,155,74.3,1,0,0,1,1,Low-Value
26506,789GGWS996,LimeLight,9,120.06,2,2,1,2,5,High-Value
26507,789GKBM999,LimeLight,47,100.0,1,2,0,2,4,Mid-Value
26509,789GPZN389,LimeLight,105,79.99,2,1,1,1,3,Mid-Value
26512,789KECS367,LimeLight,0,0.0,1,2,0,0,2,Low-Value
26513,789KILL848,LimeLight,131,40.02,1,0,0,0,0,Low-Value
26514,789OKJA647,LimeLight,115,80.0,1,1,0,1,2,Low-Value
26515,789QFPY855,LimeLight,103,80.08,1,1,0,1,2,Low-Value
26521,789URZY581,LimeLight,176,80.02,2,0,1,1,2,Low-Value
26523,789UYFH955,LimeLight,50,80.0,1,2,0,1,3,Mid-Value
26530,790AQJT618,LimeLight,9,120.12,1,2,0,2,4,Mid-Value
26536,790MSJR395,LimeLight,141,99.95,2,0,1,2,3,Mid-Value
26543,790TWFI435,LimeLight,74,80.04,1,1,0,1,2,Low-Value
26549,791EKVO504,LimeLight,59,40.0,1,1,0,0,1,Low-Value
26554,791KYRX342,LimeLight,44,40.0,1,2,0,0,2,Low-Value
26556,791NGIG043,LimeLight,95,55.2,2,1,1,1,3,Mid-Value
26567,791SPRM232,LimeLight,106,79.96,1,1,0,1,2,Low-Value
26569,791TJXG576,LimeLight,107,80.01,1,1,0,1,2,Low-Value
26571,791WIKK586,LimeLight,25,80.01,1,2,0,1,3,Mid-Value
26583,792EVNP028,LimeLight,24,20.01,1,2,0,0,2,Low-Value
26586,792GFUE492,LimeLight,68,60.0,1,1,0,1,2,Low-Value
26588,792HLGL273,LimeLight,84,60.0,1,1,0,1,2,Low-Value
26596,792JNNA873,LimeLight,106,60.03,1,1,0,1,2,Low-Value
26601,792MFAS733,LimeLight,142,39.98,2,0,1,0,1,Low-Value
26603,792OXML463,LimeLight,60,79.98,1,1,0,1,2,Low-Value
26608,792SCWZ583,LimeLight,19,20.01,2,2,1,0,3,Mid-Value
26611,792SQIZ936,LimeLight,107,25.74,1,1,0,0,1,Low-Value
26613,792VEPI125,LimeLight,100,80.0,1,1,0,1,2,Low-Value
26616,792YLII633,LimeLight,150,19.99,2,0,1,0,1,Low-Value
