,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,Segment
35184,781OGSH465,LimeLight,255,180.0,1,0,0,2,2,Low-Value
35191,781QUJJ556,LimeLight,220,100.0,3,1,2,1,4,Mid-Value
35195,781SEVA650,LimeLight,38,79.99,2,2,1,0,3,Mid-Value
35201,781TIDD981,LimeLight,358,195.96,1,0,0,2,2,Low-Value
35204,781WOOB715,LimeLight,255,180.09,1,0,0,2,2,Low-Value
35205,781WWLV960,LimeLight,6,86.42999999999999,1,2,0,0,2,Low-Value
35206,781XVQX268,LimeLight,216,160.01,1,1,0,1,2,Low-Value
35209,781YKMQ741,LimeLight,73,60.06,1,2,0,0,2,Low-Value
35212,782AHPZ126,LimeLight,357,80.03,1,0,0,0,0,Low-Value
35217,782DFPA961,LimeLight,29,17.43,1,2,0,0,2,Low-Value
35218,782DVII032,LimeLight,48,80.0,2,2,1,0,3,Mid-Value
35224,782GAXW440,LimeLight,125,52.22,1,1,0,0,1,Low-Value
35229,782HSKT057,LimeLight,55,80.0,1,2,0,0,2,Low-Value
35238,782OIIC953,LimeLight,104,80.04,1,2,0,0,2,Low-Value
35240,782OSXW767,LimeLight,241,80.0,1,0,0,0,0,Low-Value
35241,782PHQY909,LimeLight,124,100.0,1,1,0,1,2,Low-Value
35242,782QIKK113,LimeLight,223,160.0,1,1,0,1,2,Low-Value
35244,782QRYA822,LimeLight,132,160.0,3,1,2,1,4,Mid-Value
35247,782TSKM464,LimeLight,333,239.88,1,0,0,2,2,Low-Value
35250,782URYE073,LimeLight,61,60.0,2,2,1,0,3,Mid-Value
35252,782VCAK320,LimeLight,262,180.0,2,0,1,2,3,Mid-Value
35259,782XBAQ943,LimeLight,184,120.0,1,1,0,1,2,Low-Value
35267,783CMXY343,LimeLight,346,168.12,1,0,0,2,2,Low-Value
35268,783DLPH585,LimeLight,166,119.94,1,1,0,1,2,Low-Value
35270,783EABQ658,LimeLight,251,160.01,1,0,0,1,1,Low-Value
35275,783JKBR303,LimeLight,2,100.01,1,2,0,1,3,Mid-Value
35277,783MCQR383,LimeLight,348,240.0,1,0,0,2,2,Low-Value
35279,783PLKF968,LimeLight,104,80.0,1,2,0,0,2,Low-Value
35283,783STFC620,LimeLight,8,160.0,1,2,0,1,3,Mid-Value
35284,783SZQY216,LimeLight,122,100.05,1,1,0,1,2,Low-Value
35285,783TFMU738,LimeLight,11,80.0,1,2,0,0,2,Low-Value
35301,784ASXC503,LimeLight,40,200.0,1,2,0,2,4,Mid-Value
35302,784BEHX113,LimeLight,317,80.01,1,0,0,0,0,Low-Value
35303,784BNAC064,LimeLight,109,139.92999999999998,1,2,0,1,3,Mid-Value
35306,784DAVC878,LimeLight,12,199.9,1,2,0,2,4,Mid-Value
35308,784DINB789,LimeLight,36,100.0,1,2,0,1,3,Mid-Value
35309,784EQHT875,LimeLight,334,240.0,1,0,0,2,2,Low-Value
35320,784IHQP886,LimeLight,324,80.0,2,0,1,0,1,Low-Value
35322,784IQNJ783,LimeLight,189,120.0,2,1,1,1,3,Mid-Value
35327,784KJWK690,LimeLight,11,19.99,1,2,0,0,2,Low-Value
35332,784NKFE397,LimeLight,349,239.76,1,0,0,2,2,Low-Value
35335,784OHML028,LimeLight,338,239.88,1,0,0,2,2,Low-Value
35341,784UKBP302,LimeLight,59,120.04,1,2,0,1,3,Mid-Value
35349,784ZFAI284,LimeLight,149,100.05,2,1,1,1,3,Mid-Value
35352,785BRZE002,LimeLight,261,80.08,2,0,1,0,1,Low-Value
35353,785CIIY879,LimeLight,33,80.01,1,2,0,0,2,Low-Value
35358,785GFIN440,LimeLight,111,80.01,1,2,0,0,2,Low-Value
35366,785KXVH720,LimeLight,236,80.0,3,1,2,0,3,Mid-Value
35369,785NDQX753,LimeLight,103,79.99,1,2,0,0,2,Low-Value
35370,785NGNE379,LimeLight,183,118.86,1,1,0,1,2,Low-Value
35377,785RHLN668,LimeLight,56,40.02,1,2,0,0,2,Low-Value
35387,785VYTN616,LimeLight,130,80.01,1,1,0,0,1,Low-Value
35394,785YNSN507,LimeLight,36,199.88,1,2,0,2,4,Mid-Value
35395,785YPIO213,LimeLight,340,240.0,1,0,0,2,2,Low-Value
35396,785ZBJJ612,LimeLight,262,180.0,1,0,0,2,2,Low-Value
35397,785ZXLW998,LimeLight,177,120.06,1,1,0,1,2,Low-Value
35400,786BJHZ231,LimeLight,22,20.0,2,2,1,0,3,Mid-Value
35408,786FGYG122,LimeLight,281,200.1,1,0,0,2,2,Low-Value
35409,786GARA251,LimeLight,229,240.0,1,1,0,2,3,Mid-Value
35421,786JRIG820,LimeLight,116,220.18,1,1,0,2,3,Mid-Value
35428,786OKTW763,LimeLight,337,79.98,3,0,2,0,2,Low-Value
35430,786OLPD865,LimeLight,37,40.0,1,2,0,0,2,Low-Value
35435,786QWTB711,LimeLight,19,20.0,1,2,0,0,2,Low-Value
35442,786VMBR891,LimeLight,203,160.01,1,1,0,1,2,Low-Value
35444,786WNQZ050,LimeLight,99,80.01,1,2,0,0,2,Low-Value
35445,786WXIK466,LimeLight,337,79.99,2,0,1,0,1,Low-Value
35448,786YWRV508,LimeLight,83,60.0,1,2,0,0,2,Low-Value
35450,787DXAZ040,LimeLight,25,80.02,1,2,0,0,2,Low-Value
35451,787EVQF681,LimeLight,39,80.01,1,2,0,0,2,Low-Value
35455,787GKLC708,LimeLight,35,160.0,1,2,0,1,3,Mid-Value
35460,787IGBB062,LimeLight,303,40.02,2,0,1,0,1,Low-Value
35462,787KNKP907,LimeLight,51,80.01,1,2,0,0,2,Low-Value
35479,787PRQL355,LimeLight,253,180.0,2,0,1,2,3,Mid-Value
35481,787QJLU070,LimeLight,268,164.52,1,0,0,2,2,Low-Value
35497,787YVEO412,LimeLight,49,159.98000000000002,1,2,0,1,3,Mid-Value
35501,788COQC996,LimeLight,197,80.0,1,1,0,0,1,Low-Value
35502,788DEZV378,LimeLight,201,140.0,1,1,0,1,2,Low-Value
35507,788HAQS431,LimeLight,52,40.0,3,2,2,0,4,Mid-Value
35509,788MZWK132,LimeLight,321,19.99,1,0,0,0,0,Low-Value
35511,788NWMD634,LimeLight,113,80.04,2,2,1,0,3,Mid-Value
35513,788PWFP110,LimeLight,358,80.0,1,0,0,0,0,Low-Value
35514,788PYIY559,LimeLight,39,195.54,1,2,0,2,4,Mid-Value
35517,788QIGH325,LimeLight,7,99.38,2,2,1,1,4,Mid-Value
35519,788VFKY673,LimeLight,290,80.01,1,0,0,0,0,Low-Value
35537,789BVFO172,LimeLight,18,79.98,1,2,0,0,2,Low-Value
35546,789GGWS996,LimeLight,193,120.06,2,1,1,1,3,Mid-Value
35547,789GKBM999,LimeLight,139,200.05,1,1,0,2,3,Mid-Value
35549,789GPZN389,LimeLight,289,79.99,2,0,1,0,1,Low-Value
35551,789ISKU280,LimeLight,170,80.0,1,1,0,0,1,Low-Value
35553,789KECS367,LimeLight,149,80.0,1,1,0,0,1,Low-Value
35554,789KILL848,LimeLight,315,40.02,1,0,0,0,0,Low-Value
35556,789OKJA647,LimeLight,299,200.0,1,0,0,2,2,Low-Value
35557,789QFPY855,LimeLight,287,200.2,1,0,0,2,2,Low-Value
35564,789URZY581,LimeLight,81,140.01999999999998,2,2,1,1,4,Mid-Value
35566,789UYFH955,LimeLight,25,99.99,1,2,0,1,3,Mid-Value
35567,789WCJG725,LimeLight,69,60.03,1,2,0,0,2,Low-Value
35568,789XLBW907,LimeLight,112,80.0,2,2,1,0,3,Mid-Value
35577,790AHWR934,LimeLight,25,100.01,1,2,0,1,3,Mid-Value
35578,790AQJT618,LimeLight,193,120.12,1,1,0,1,2,Low-Value
35580,790DWQX385,LimeLight,42,80.01,1,2,0,0,2,Low-Value
35585,790JWGC775,LimeLight,34,220.22,2,2,1,2,5,High-Value
35586,790KIEI114,LimeLight,10,20.0,1,2,0,0,2,Low-Value
35589,790MSJR395,LimeLight,142,200.0,2,1,1,2,4,Mid-Value
35593,790OCHN014,LimeLight,116,39.92,1,1,0,0,1,Low-Value
35599,790TSTA049,LimeLight,8,20.01,1,2,0,0,2,Low-Value
35600,790TWFI435,LimeLight,138,113.14,1,1,0,1,2,Low-Value
35603,790WHER255,LimeLight,23,240.0,1,2,0,2,4,Mid-Value
35610,791EKVO504,LimeLight,243,180.0,1,0,0,2,2,Low-Value
35618,791KYRX342,LimeLight,100,146.17000000000002,1,2,0,1,3,Mid-Value
35622,791NGIG043,LimeLight,279,138.0,2,0,1,1,2,Low-Value
35633,791SMKT762,LimeLight,155,80.02,2,1,1,0,2,Low-Value
35634,791SPRM232,LimeLight,290,199.9,1,0,0,2,2,Low-Value
35636,791TJXG576,LimeLight,291,80.01,1,0,0,0,0,Low-Value
35638,791UZIM266,LimeLight,81,60.0,1,2,0,0,2,Low-Value
35640,791WIKK586,LimeLight,209,80.01,1,1,0,0,1,Low-Value
35651,792BLRZ065,LimeLight,160,102.72,1,1,0,1,2,Low-Value
35657,792EVNP028,LimeLight,47,120.06,1,2,0,1,3,Mid-Value
35660,792GFUE492,LimeLight,252,180.0,1,0,0,2,2,Low-Value
35662,792HLGL273,LimeLight,117,140.04000000000002,1,1,0,1,2,Low-Value
35671,792JNNA873,LimeLight,290,60.03,1,0,0,0,0,Low-Value
35678,792MFAS733,LimeLight,326,39.98,2,0,1,0,1,Low-Value
35681,792OXML463,LimeLight,244,79.98,1,0,0,0,0,Low-Value
35688,792SCWZ583,LimeLight,203,140.07000000000002,2,1,1,1,3,Mid-Value
35691,792SQIZ936,LimeLight,176,105.74,1,1,0,1,2,Low-Value
35695,792VEPI125,LimeLight,183,80.0,2,1,1,0,2,Low-Value
35699,792XXLH359,LimeLight,149,100.05,2,1,1,1,3,Mid-Value
35701,792YLII633,LimeLight,82,79.99,2,2,1,0,3,Mid-Value
35708,793CAYN625,LimeLight,233,24.48,2,1,1,0,2,Low-Value
35711,793DHOL029,LimeLight,32,240.0,1,2,0,2,4,Mid-Value
35712,793EHNR316,LimeLight,226,240.0,1,1,0,2,3,Mid-Value
35716,793FZJN061,LimeLight,115,79.96,1,1,0,0,1,Low-Value
35725,793KVQV325,LimeLight,241,100.0,1,0,0,1,1,Low-Value
35727,793LXLI828,LimeLight,16,118.57,1,2,0,1,3,Mid-Value
35734,793PFSA837,LimeLight,311,209.66,2,0,1,2,3,Mid-Value
35753,794CPZY498,LimeLight,82,191.71,3,2,2,2,6,High-Value
35757,794FBLU241,LimeLight,104,139.97,2,2,1,1,4,Mid-Value
35763,794HVVQ999,LimeLight,84,180.06,1,2,0,2,4,Mid-Value
35764,794IIZR251,LimeLight,265,180.0,2,0,1,2,3,Mid-Value
35768,794JWGE892,LimeLight,363,260.26,1,0,0,2,2,Low-Value
35780,794VBZH295,LimeLight,268,80.0,1,0,0,0,0,Low-Value
35783,794XSLO033,LimeLight,200,140.0,1,1,0,1,2,Low-Value
35791,795BQSM530,LimeLight,144,60.03,1,1,0,0,1,Low-Value
35798,795GDDS843,LimeLight,151,79.98,1,1,0,0,1,Low-Value
35813,795QDKF262,LimeLight,165,240.12,1,1,0,2,3,Mid-Value
35814,795QKDG181,LimeLight,7,180.07000000000002,1,2,0,2,4,Mid-Value
35816,795RNFZ488,LimeLight,353,80.01,1,0,0,0,0,Low-Value
35817,795RQOC951,LimeLight,151,100.0,1,1,0,1,2,Low-Value
35826,795YNVL405,LimeLight,32,239.88,1,2,0,2,4,Mid-Value
35831,795ZVJV946,LimeLight,216,44.95,1,1,0,0,1,Low-Value
35833,796ANCE023,LimeLight,238,240.0,1,0,0,2,2,Low-Value
35834,796BNDU652,LimeLight,79,160.16,1,2,0,1,3,Mid-Value
35838,796EQYG501,LimeLight,327,219.89,1,0,0,2,2,Low-Value
35841,796FMHI087,LimeLight,23,200.08,1,2,0,2,4,Mid-Value
35842,796HKVF515,LimeLight,83,160.0,1,2,0,1,3,Mid-Value
35848,796LFZL419,LimeLight,127,154.08999999999995,2,1,1,1,3,Mid-Value
35849,796LOYL029,LimeLight,219,160.0,1,1,0,1,2,Low-Value
35854,796NONK724,LimeLight,5,114.31,1,2,0,1,3,Mid-Value
35855,796NSOW789,LimeLight,333,80.0,1,0,0,0,0,Low-Value
35857,796PHZV396,LimeLight,237,160.0,1,1,0,1,2,Low-Value
35861,796QVKG857,LimeLight,131,160.01,2,1,1,1,3,Mid-Value
35871,796VMRX712,LimeLight,337,240.0,1,0,0,2,2,Low-Value
35874,796XGPR202,LimeLight,39,80.0,1,2,0,0,2,Low-Value
35877,796XXJB846,LimeLight,268,160.0,1,0,0,1,1,Low-Value
35881,797BPPD217,LimeLight,170,200.05,1,1,0,2,3,Mid-Value
35887,797FJHC499,LimeLight,123,159.97,1,1,0,1,2,Low-Value
35891,797ILRL491,LimeLight,194,140.07000000000002,1,1,0,1,2,Low-Value
35898,797SASH868,LimeLight,339,240.0,1,0,0,2,2,Low-Value
35899,797STFS526,LimeLight,200,140.07000000000002,1,1,0,1,2,Low-Value
35900,797TYUB672,LimeLight,273,199.9,1,0,0,2,2,Low-Value
35904,797XCBC156,LimeLight,138,79.80000000000001,1,1,0,0,1,Low-Value
35910,798ARJM746,LimeLight,361,259.87,1,0,0,2,2,Low-Value
35916,798FCIT569,LimeLight,210,120.06,2,1,1,1,3,Mid-Value
35920,798JTTI645,LimeLight,8,173.68999999999997,1,2,0,2,4,Mid-Value
35924,798MNPJ335,LimeLight,128,80.01,1,1,0,0,1,Low-Value
35925,798OEZM189,LimeLight,228,160.0,1,1,0,1,2,Low-Value
35927,798OZGB719,LimeLight,222,100.0,1,1,0,1,2,Low-Value
35929,798QQXJ853,LimeLight,34,24.44,2,2,1,0,3,Mid-Value
35931,798RHKW469,LimeLight,42,99.97,1,2,0,1,3,Mid-Value
35935,798TOKS498,LimeLight,334,239.88,3,0,2,2,4,Mid-Value
35938,798VKML811,LimeLight,272,80.0,1,0,0,0,0,Low-Value
35942,798WSQD638,LimeLight,246,80.01,2,0,1,0,1,Low-Value
35951,798ZKGX330,LimeLight,305,79.99,1,0,0,0,0,Low-Value
35956,799EJFM633,LimeLight,8,20.0,1,2,0,0,2,Low-Value
35957,799EUNT993,LimeLight,197,140.07000000000002,1,1,0,1,2,Low-Value
35961,799HTSA681,LimeLight,81,280.01,2,2,1,3,6,High-Value
35963,799IDTA786,LimeLight,288,59.97,1,0,0,0,0,Low-Value
35966,799KEIW300,LimeLight,268,80.0,1,0,0,0,0,Low-Value
35969,799KYJR339,LimeLight,310,80.0,1,0,0,0,0,Low-Value
35972,799MVUW908,LimeLight,326,299.98,1,0,0,3,3,Mid-Value
35976,799OVDO116,LimeLight,137,227.85,1,1,0,2,3,Mid-Value
35978,799PVBH032,LimeLight,50,160.0,3,2,2,1,5,High-Value
35980,799QDTW287,LimeLight,145,100.0,1,1,0,1,2,Low-Value
35983,799SJSH147,LimeLight,12,160.04000000000002,2,2,1,1,4,Mid-Value
35992,799UUZT182,LimeLight,4,40.0,1,2,0,0,2,Low-Value
35997,799XJSI957,LimeLight,38,58.1,1,2,0,0,2,Low-Value
36012,800EHZU773,LimeLight,351,239.76,1,0,0,2,2,Low-Value
36013,800EMGU643,LimeLight,151,120.0,1,1,0,1,2,Low-Value
36017,800GJOT798,LimeLight,149,83.0,1,1,0,0,1,Low-Value
36027,800NJPN635,LimeLight,105,120.02,1,2,0,1,3,Mid-Value
36030,800QVMM103,LimeLight,218,160.08,2,1,1,1,3,Mid-Value
36031,800RSJA593,LimeLight,176,209.14,1,1,0,2,3,Mid-Value
36033,800TBTW875,LimeLight,155,140.07000000000002,2,1,1,1,3,Mid-Value
36043,800ZPIS126,LimeLight,258,116.73,1,0,0,1,1,Low-Value
36044,801AIUB623,LimeLight,311,219.89,1,0,0,2,2,Low-Value
36045,801ANKW948,LimeLight,314,80.01,1,0,0,0,0,Low-Value
36046,801BICC918,LimeLight,168,119.94,1,1,0,1,2,Low-Value
36049,801EIQN355,LimeLight,101,80.0,1,2,0,0,2,Low-Value
36051,801HPEI112,LimeLight,273,188.4,2,0,1,2,3,Mid-Value
36054,801JWZY430,LimeLight,181,140.0,1,1,0,1,2,Low-Value
36056,801KXAX121,LimeLight,230,159.92,1,1,0,1,2,Low-Value
36065,801PNLX086,LimeLight,122,79.97,1,1,0,0,1,Low-Value
36074,801TNUA480,LimeLight,6,240.0,2,2,1,2,5,High-Value
36081,802BHHF282,LimeLight,4,20.0,1,2,0,0,2,Low-Value
36083,802CJNL052,LimeLight,222,79.98,1,1,0,0,1,Low-Value
36085,802CPYB732,LimeLight,80,79.96,2,2,1,0,3,Mid-Value
36088,802GCCW624,LimeLight,198,120.06,1,1,0,1,2,Low-Value
36092,802IQND326,LimeLight,86,139.97,1,2,0,1,3,Mid-Value
36093,802JFBI525,LimeLight,123,79.99,2,1,1,0,2,Low-Value
36096,802JYTT544,LimeLight,44,220.11,2,2,1,2,5,High-Value
36106,802RKMH770,LimeLight,185,28.64,1,1,0,0,1,Low-Value
36107,802RKMV281,LimeLight,124,100.0,1,1,0,1,2,Low-Value
36111,802SKVL977,LimeLight,29,180.0,2,2,1,2,5,High-Value
36113,802TMEZ910,LimeLight,315,80.0,1,0,0,0,0,Low-Value
36115,802UREF308,LimeLight,119,80.0,1,1,0,0,1,Low-Value
36117,802VPKX676,LimeLight,118,60.0,1,1,0,0,1,Low-Value
36122,802XHDG144,LimeLight,224,139.98000000000002,1,1,0,1,2,Low-Value
36131,803BEVH126,LimeLight,26,180.09,1,2,0,2,4,Mid-Value
36132,803BOFB499,LimeLight,134,160.0,1,1,0,1,2,Low-Value
36134,803CEWN669,LimeLight,237,79.68,1,1,0,0,1,Low-Value
36135,803CGKK966,LimeLight,202,80.0,1,1,0,0,1,Low-Value
36138,803FNKP471,LimeLight,196,40.72,1,1,0,0,1,Low-Value
36141,803GBHU288,LimeLight,283,199.9,1,0,0,2,2,Low-Value
36142,803GPNW197,LimeLight,205,62.03,1,1,0,0,1,Low-Value
36146,803HRMC988,LimeLight,82,160.03,1,2,0,1,3,Mid-Value
36148,803ICDB388,LimeLight,59,40.0,1,2,0,0,2,Low-Value
36150,803IULD769,LimeLight,158,189.21,1,1,0,2,3,Mid-Value
36165,803PMSK230,LimeLight,317,40.0,2,0,1,0,1,Low-Value
36167,803QSUW960,LimeLight,140,120.0,1,1,0,1,2,Low-Value
36170,803TSAI929,LimeLight,199,120.0,1,1,0,1,2,Low-Value
36171,803VXUS058,LimeLight,96,79.96,1,2,0,0,2,Low-Value
36185,804ETNX029,LimeLight,136,179.9,1,1,0,2,3,Mid-Value
36187,804FIHT612,LimeLight,10,219.89,1,2,0,2,4,Mid-Value
36188,804FMYD663,LimeLight,146,100.0,1,1,0,1,2,Low-Value
36189,804FUWM630,LimeLight,211,80.01,1,1,0,0,1,Low-Value
36192,804FXUC749,LimeLight,126,160.0,2,1,1,1,3,Mid-Value
36193,804GVDS846,LimeLight,17,220.0,1,2,0,2,4,Mid-Value
36194,804ILPG086,LimeLight,52,160.01999999999998,1,2,0,1,3,Mid-Value
36196,804JDTT341,LimeLight,124,219.77,1,1,0,2,3,Mid-Value
36202,804LYND720,LimeLight,140,99.95,2,1,1,1,3,Mid-Value
36208,804PSSK761,LimeLight,297,280.11,2,0,1,3,4,Mid-Value
36213,804SYXS737,LimeLight,211,160.0,2,1,1,1,3,Mid-Value
36214,804THEK540,LimeLight,30,20.01,1,2,0,0,2,Low-Value
36218,804WHGQ951,LimeLight,43,119.98,1,2,0,1,3,Mid-Value
36221,804WTAL961,LimeLight,245,179.91,1,0,0,2,2,Low-Value
36224,804XHAJ820,LimeLight,228,80.0,2,1,1,0,2,Low-Value
36227,804ZXMX073,LimeLight,72,79.98,1,2,0,0,2,Low-Value
36230,805CMML304,LimeLight,294,200.1,2,0,1,2,3,Mid-Value
36233,805DQBF510,LimeLight,3,6.16,1,2,0,0,2,Low-Value
36235,805EFJH838,LimeLight,92,80.0,2,2,1,0,3,Mid-Value
36238,805FABW083,LimeLight,301,219.89,1,0,0,2,2,Low-Value
36240,805FFXN599,LimeLight,205,140.07000000000002,1,1,0,1,2,Low-Value
36242,805FIZT654,LimeLight,76,74.47999999999999,1,2,0,0,2,Low-Value
36243,805FQMK060,LimeLight,53,189.28,1,2,0,2,4,Mid-Value
36245,805HDOZ116,LimeLight,74,80.0,1,2,0,0,2,Low-Value
36247,805HIRQ868,LimeLight,191,140.0,1,1,0,1,2,Low-Value
36249,805LNQL538,LimeLight,89,127.15,1,2,0,1,3,Mid-Value
36252,805MHXI282,LimeLight,46,139.92999999999998,2,2,1,1,4,Mid-Value
36263,805SSSM398,LimeLight,95,279.98,1,2,0,3,5,High-Value
36265,805SVZB008,LimeLight,99,160.0,2,2,1,1,4,Mid-Value
36266,805SWWJ835,LimeLight,50,220.15,1,2,0,2,4,Mid-Value
36269,805TKJZ108,LimeLight,335,239.88,1,0,0,2,2,Low-Value
36270,805UBCF469,LimeLight,61,179.91,1,2,0,2,4,Mid-Value
36274,805WJIE054,LimeLight,49,79.98,1,2,0,0,2,Low-Value
36277,805YEWN783,LimeLight,58,240.1,1,2,0,2,4,Mid-Value
36281,805ZUYK944,LimeLight,192,219.94,1,1,0,2,3,Mid-Value
36283,806AJUV917,LimeLight,4,300.24,2,2,1,3,6,High-Value
36286,806CIOJ377,LimeLight,83,179.97,1,2,0,2,4,Mid-Value
36293,806JKKS606,LimeLight,101,179.91,2,2,1,2,5,High-Value
36301,806MYWA782,LimeLight,169,80.0,1,1,0,0,1,Low-Value
36308,806QTNB880,LimeLight,349,80.0,2,0,1,0,1,Low-Value
36311,806QXOY537,LimeLight,235,79.99,1,1,0,0,1,Low-Value
36312,806SJCN263,LimeLight,151,63.27,1,1,0,0,1,Low-Value
36313,806SLOP228,LimeLight,170,159.99,1,1,0,1,2,Low-Value
36314,806TJUG033,LimeLight,291,59.97,1,0,0,0,0,Low-Value
36321,806XZKP283,LimeLight,364,260.0,1,0,0,2,2,Low-Value
36325,807AAZG696,LimeLight,253,80.01,2,0,1,0,1,Low-Value
36340,807GFGI936,LimeLight,177,159.97,1,1,0,1,2,Low-Value
36342,807GPXP345,LimeLight,347,80.0,3,0,2,0,2,Low-Value
36344,807IVQS172,LimeLight,276,60.0,1,0,0,0,0,Low-Value
36345,807JHXF645,LimeLight,12,179.06,1,2,0,2,4,Mid-Value
36346,807JIFE664,LimeLight,363,19.99,1,0,0,0,0,Low-Value
36351,807QHVA456,LimeLight,204,140.07000000000002,1,1,0,1,2,Low-Value
36353,807QTXP124,LimeLight,226,100.0,2,1,1,1,3,Mid-Value
36356,807RTCZ108,LimeLight,173,119.88,2,1,1,1,3,Mid-Value
36362,807TRUX236,LimeLight,29,139.92999999999998,2,2,1,1,4,Mid-Value
36369,807WFPA105,LimeLight,28,12.0,2,2,1,0,3,Mid-Value
36374,808BYIW582,LimeLight,152,80.0,1,1,0,0,1,Low-Value
36376,808CBNE889,LimeLight,161,80.0,2,1,1,0,2,Low-Value
36377,808DKAJ346,LimeLight,64,60.0,1,2,0,0,2,Low-Value
36383,808FUFA776,LimeLight,11,80.02,1,2,0,0,2,Low-Value
36384,808GEBV093,LimeLight,233,100.0,1,1,0,1,2,Low-Value
36389,808NTVD713,LimeLight,326,79.98,1,0,0,0,0,Low-Value
36392,808OBLT194,LimeLight,71,199.9,3,2,2,2,6,High-Value
36398,808SDHQ538,LimeLight,66,159.99,1,2,0,1,3,Mid-Value
36401,808XFGM237,LimeLight,39,80.0,1,2,0,0,2,Low-Value
36404,808ZWKU710,LimeLight,134,100.1,1,1,0,1,2,Low-Value
36408,809CWYZ066,LimeLight,92,159.94,1,2,0,1,3,Mid-Value
36411,809EQAV723,LimeLight,81,159.92,2,2,1,1,4,Mid-Value
36413,809EWSS358,LimeLight,51,239.45,1,2,0,2,4,Mid-Value
36418,809JPAP198,LimeLight,178,120.0,2,1,1,1,3,Mid-Value
36419,809KUWP894,LimeLight,47,120.02,1,2,0,1,3,Mid-Value
36421,809KYQN010,LimeLight,122,100.1,2,1,1,1,3,Mid-Value
36423,809MDYY676,LimeLight,224,130.86,1,1,0,1,2,Low-Value
36442,809XVFU608,LimeLight,273,62.0,2,0,1,0,1,Low-Value
36445,810AXPX550,LimeLight,182,99.95,1,1,0,1,2,Low-Value
36447,810BLNH049,LimeLight,137,106.84,1,1,0,1,2,Low-Value
36449,810BUPO779,LimeLight,111,240.16,1,2,0,2,4,Mid-Value
36450,810BWZG103,LimeLight,185,180.0,1,1,0,2,3,Mid-Value
36452,810CTRI688,LimeLight,234,79.99,2,1,1,0,2,Low-Value
36456,810EHQS661,LimeLight,265,80.0,2,0,1,0,1,Low-Value
36461,810KSPP706,LimeLight,349,176.76,1,0,0,2,2,Low-Value
36463,810MCJX216,LimeLight,154,160.0,2,1,1,1,3,Mid-Value
36466,810PVTJ046,LimeLight,300,200.1,2,0,1,2,3,Mid-Value
36468,810ROTM326,LimeLight,6,20.01,2,2,1,0,3,Mid-Value
36473,810TJMO152,LimeLight,77,36.0,1,2,0,0,2,Low-Value
36480,810XLYW246,LimeLight,53,40.0,1,2,0,0,2,Low-Value
36486,810ZPST924,LimeLight,96,159.99,1,2,0,1,3,Mid-Value
36489,811AHKK086,LimeLight,356,80.0,2,0,1,0,1,Low-Value
36495,811CIVJ012,LimeLight,106,80.0,1,2,0,0,2,Low-Value
36499,811FESJ308,LimeLight,263,80.01,1,0,0,0,0,Low-Value
36503,811ICCJ955,LimeLight,4,59.97,1,2,0,0,2,Low-Value
36509,811MNNG459,LimeLight,252,80.01,2,0,1,0,1,Low-Value
36525,811SDDG686,LimeLight,21,160.0,1,2,0,1,3,Mid-Value
36526,811SMXC292,LimeLight,273,199.9,1,0,0,2,2,Low-Value
36529,811USOH117,LimeLight,352,79.99,1,0,0,0,0,Low-Value
36536,811WWTQ678,LimeLight,318,219.89,1,0,0,2,2,Low-Value
36538,811XFTX787,LimeLight,224,160.16,3,1,2,1,4,Mid-Value
36541,811XOYX760,LimeLight,185,140.07000000000002,1,1,0,1,2,Low-Value
36542,811XZFJ704,LimeLight,333,39.98,1,0,0,0,0,Low-Value
36545,812BKDC289,LimeLight,182,140.0,1,1,0,1,2,Low-Value
36549,812FLWM413,LimeLight,186,220.07,1,1,0,2,3,Mid-Value
36558,812KLTU517,LimeLight,141,80.0,1,1,0,0,1,Low-Value
36565,812OWJV058,LimeLight,0,139.92999999999998,1,2,0,1,3,Mid-Value
36568,812QOXD319,LimeLight,174,60.03,1,1,0,0,1,Low-Value
36569,812QUVV893,LimeLight,135,220.05,2,1,1,2,4,Mid-Value
36571,812SNGZ095,LimeLight,153,160.0,1,1,0,1,2,Low-Value
36572,812TFCA837,LimeLight,161,120.12,1,1,0,1,2,Low-Value
36575,812WCKU534,LimeLight,64,200.0,2,2,1,2,5,High-Value
36576,812WPSO578,LimeLight,157,79.99,1,1,0,0,1,Low-Value
36577,812WWYG745,LimeLight,314,239.99,1,0,0,2,2,Low-Value
36578,812WZJQ409,LimeLight,252,79.92,1,0,0,0,0,Low-Value
36579,812XERA599,LimeLight,105,176.91,1,2,0,2,4,Mid-Value
36584,812YSUD689,LimeLight,258,180.09,1,0,0,2,2,Low-Value
36587,813BHUO206,LimeLight,46,100.0,1,2,0,1,3,Mid-Value
36589,813BRQK438,LimeLight,215,100.0,1,1,0,1,2,Low-Value
36591,813CZDC556,LimeLight,66,60.0,1,2,0,0,2,Low-Value
36594,813DOWI013,LimeLight,145,159.99,1,1,0,1,2,Low-Value
36601,813HVOX408,LimeLight,268,180.0,1,0,0,2,2,Low-Value
36604,813IXKW443,LimeLight,158,119.88,1,1,0,1,2,Low-Value
36609,813KDCR470,LimeLight,87,140.03,2,2,1,1,4,Mid-Value
