,ID,BRAND,SUB_STATUS,TERM,AMOUNT,PARTITION_DATE,YEAR_MONTH,VALID_TRANSITION
115721,870AFCH270,Pulse,paid,monthly,7.99,2023-04-17,2023-04,True
115728,870CAOK671,ChillStream,expired,monthly,25.01,2023-03-20,2023-03,True
115732,870CCUU837,Pulse,paid,monthly,7.99,2023-06-01,2023-06,True
115743,870DBDO717,Pulse,paid,monthly,8.0,2023-03-16,2023-03,True
115745,870DFKL900,ChillStream,discounted,monthly,10.03,2023-01-18,2023-01,True
115746,870DFKL900,ChillStream,paid,monthly,25.01,2023-02-11,2023-02,True
115749,870DLUL258,CineQuest,paid,monthly,11.99,2023-03-16,2023-03,True
115756,870ESWL198,ChillStream,expired,monthly,24.99,2023-04-30,2023-04,True
115757,870ESWL198,ChillStream,paid,monthly,25.0,2023-06-24,2023-06,True
115759,870FQIN733,Pulse,expired,annual,49.99,2023-01-08,2023-01,True
115765,870HBBC904,ChillStream,expired,monthly,25.01,2023-03-30,2023-03,True
115766,870HBBC904,ChillStream,discounted,monthly,10.7,2023-04-28,2023-04,True
115767,870HBBC904,ChillStream,paid,monthly,25.01,2023-06-29,2023-06,True
115770,870HVDV980,LimeLight,paid,monthly,20.0,2023-03-05,2023-03,True
115774,870JIHI572,LimeLight,expired,monthly,20.01,2023-05-30,2023-05,True
115789,870NCNV284,RetroReel,paid,annual,120.02,2023-05-21,2023-05,True
115793,870ORAA087,Pulse,expired,monthly,8.0,2023-04-30,2023-04,True
115794,870ORAA087,Pulse,discounted,monthly,4.46,2023-06-15,2023-06,True
115818,870UOEX897,Pulse,expired,annual,50.0,2023-03-21,2023-03,True
115819,870UOEX897,Pulse,paid,monthly,8.0,2023-04-21,2023-04,True
115827,870XDLM634,LimeLight,paid,annual,80.0,2023-05-20,2023-05,True
115833,870YYOT013,CineQuest,expired,monthly,11.99,2023-01-02,2023-01,True
115837,870YYOT013,LimeLight,expired,annual,79.97,2023-02-07,2023-02,True
115844,871CCWB635,LimeLight,paid,monthly,20.01,2023-01-04,2023-01,True
115850,871DXUM449,LimeLight,paid,monthly,19.99,2023-03-29,2023-03,True
115856,871EBXD137,CineQuest,paid,monthly,11.99,2023-01-03,2023-01,True
115868,871FGOR082,RetroReel,discounted,annual,46.17,2023-02-17,2023-02,True
115869,871FGOR082,RetroReel,expired,annual,120.02,2023-05-25,2023-05,True
115876,871HTBT919,CineQuest,expired,annual,60.02,2023-04-23,2023-04,True
115878,871HXJK867,LimeLight,paid,monthly,20.01,2023-04-21,2023-04,True
115882,871IAYM141,Pulse,expired,monthly,7.99,2023-04-07,2023-04,True
115887,871IMXG538,ChillStream,expired,monthly,25.02,2023-04-14,2023-04,True
115910,871PSEQ611,Pulse,paid,monthly,8.02,2023-05-30,2023-05,True
115924,871TYMS209,Pulse,paid,monthly,8.0,2023-03-18,2023-03,True
115935,871XQDH945,RetroReel,paid,annual,119.99,2023-02-12,2023-02,True
115938,871ZHSS334,RetroReel,expired,monthly,30.0,2023-02-27,2023-02,True
115939,871ZHSS334,RetroReel,paid,annual,119.98,2023-06-14,2023-06,True
115952,872DAES714,LimeLight,paid,annual,79.99,2023-06-10,2023-06,True
115956,872ENDY682,RetroReel,expired,monthly,30.0,2023-03-15,2023-03,True
115957,872ENDY682,RetroReel,trial,monthly,13.1,2023-05-06,2023-05,True
115960,872ETFC836,CineQuest,paid,annual,59.99,2023-02-06,2023-02,True
115961,872GGHJ909,RetroReel,discounted,annual,104.76,2023-03-30,2023-03,True
115962,872GGHJ909,RetroReel,expired,annual,119.99,2023-04-08,2023-04,True
115974,872HWPZ277,CineQuest,paid,monthly,12.02,2023-04-08,2023-04,True
115975,872HWPZ277,CineQuest,expired,monthly,11.99,2023-06-19,2023-06,True
115981,872IPZL580,CineQuest,paid,annual,59.99,2023-01-13,2023-01,True
115988,872JITG916,LimeLight,expired,monthly,20.0,2023-05-29,2023-05,True
115994,872LHCM534,Pulse,paid,monthly,7.99,2023-02-24,2023-02,True
115999,872LIYX567,LimeLight,expired,monthly,20.0,2023-04-11,2023-04,True
116002,872NJQY988,LimeLight,paid,monthly,19.99,2023-01-30,2023-01,True
116005,872NVQA606,CineQuest,paid,monthly,12.0,2023-01-04,2023-01,True
116008,872NXWK114,RetroReel,expired,monthly,29.99,2023-04-13,2023-04,True
116013,872PIKU350,CineQuest,paid,monthly,12.01,2023-04-29,2023-04,True
116019,872PXEW128,Pulse,expired,monthly,8.0,2023-03-08,2023-03,True
116030,872RHJW039,CineQuest,paid,monthly,12.0,2023-01-29,2023-01,True
116031,872RHJW039,CineQuest,expired,monthly,12.0,2023-04-16,2023-04,True
116032,872RHJW039,CineQuest,paid,monthly,11.99,2023-05-10,2023-05,True
116036,872SGEB902,RetroReel,expired,monthly,29.99,2023-02-04,2023-02,True
116047,872TLDV331,LimeLight,expired,monthly,19.99,2023-05-17,2023-05,True
116051,872WNJL646,Pulse,expired,monthly,8.0,2023-03-26,2023-03,True
116052,872WVKS586,RetroReel,paid,monthly,29.98,2023-04-06,2023-04,True
116059,872XGWI509,Pulse,expired,monthly,8.0,2023-05-22,2023-05,True
116071,873AGLA963,CineQuest,expired,monthly,12.0,2023-06-10,2023-06,True
116075,873AQGV968,LimeLight,expired,monthly,20.0,2023-01-06,2023-01,True
116076,873AQGV968,LimeLight,discounted,annual,55.06,2023-04-04,2023-04,True
116079,873AWQG027,RetroReel,trial,monthly,21.5,2023-01-22,2023-01,True
116081,873AZAM828,LimeLight,paid,monthly,19.99,2023-06-18,2023-06,True
116083,873BGOX313,ChillStream,paid,monthly,25.0,2023-01-02,2023-01,True
116089,873CKSW422,Pulse,expired,monthly,7.99,2023-02-19,2023-02,True
116090,873CKSW422,Pulse,paid,annual,50.0,2023-06-29,2023-06,True
116091,873DNVQ115,LimeLight,paid,annual,80.0,2023-05-04,2023-05,True
116105,873GLRY075,RetroReel,paid,monthly,30.0,2023-01-18,2023-01,True
116111,873GWJV985,ChillStream,expired,annual,100.01,2023-01-14,2023-01,True
116115,873HYXU844,CineQuest,paid,annual,59.99,2023-06-02,2023-06,True
116118,873IAUH211,Pulse,paid,annual,50.01,2023-03-10,2023-03,True
116119,873IAUH211,Pulse,expired,annual,50.01,2023-06-19,2023-06,True
116121,873IWVO013,ChillStream,paid,monthly,25.01,2023-04-20,2023-04,True
116126,873JBOE140,CineQuest,paid,monthly,12.02,2023-01-30,2023-01,True
116131,873JFYB629,Pulse,paid,monthly,8.0,2023-03-01,2023-03,True
116142,873JUFG503,Pulse,expired,annual,50.0,2023-05-29,2023-05,True
116146,873MVAT225,LimeLight,paid,annual,80.01,2023-01-27,2023-01,True
116149,873MYIO980,CineQuest,paid,monthly,12.01,2023-05-04,2023-05,True
116151,873NULX929,RetroReel,paid,monthly,30.0,2023-06-05,2023-06,True
116163,873USOL893,RetroReel,paid,monthly,30.0,2023-05-26,2023-05,True
116167,873VOMM916,RetroReel,paid,monthly,29.99,2023-06-24,2023-06,True
116168,873VOYG027,LimeLight,paid,monthly,20.0,2023-05-06,2023-05,True
116175,873XRFP659,ChillStream,expired,monthly,25.0,2023-04-23,2023-04,True
116179,873YKFN222,CineQuest,trial,monthly,9.11,2023-01-06,2023-01,True
116202,874AMWB014,RetroReel,paid,monthly,29.99,2023-02-02,2023-02,True
116206,874BYII098,CineQuest,expired,annual,59.99,2023-05-11,2023-05,True
116210,874BYII098,LimeLight,expired,monthly,20.0,2023-06-11,2023-06,True
116219,874EHGW488,CineQuest,paid,monthly,12.02,2023-02-01,2023-02,True
116223,874HCSA145,CineQuest,expired,monthly,12.0,2023-04-29,2023-04,True
116226,874HGKF775,RetroReel,paid,annual,120.01,2023-03-08,2023-03,True
116232,874KKSC520,CineQuest,paid,monthly,12.01,2023-01-31,2023-01,True
116241,874LULJ884,RetroReel,paid,annual,119.99,2023-02-21,2023-02,True
116255,874NYEP086,CineQuest,expired,annual,60.0,2023-04-21,2023-04,True
116260,874OVRK385,Pulse,paid,monthly,7.99,2023-05-04,2023-05,True
116264,874PLWX383,RetroReel,trial,monthly,22.67,2023-03-21,2023-03,True
116265,874PLWX383,RetroReel,paid,monthly,30.01,2023-05-21,2023-05,True
116267,874PNFJ281,ChillStream,paid,annual,100.01,2023-02-02,2023-02,True
116269,874QLPA040,RetroReel,paid,monthly,30.0,2023-01-18,2023-01,True
116275,874QYWY662,ChillStream,expired,monthly,25.0,2023-01-20,2023-01,True
116289,874UYLH771,LimeLight,expired,annual,80.0,2023-03-18,2023-03,True
116294,874WUZH905,Pulse,paid,annual,49.99,2023-01-12,2023-01,True
116303,875CHVV477,RetroReel,paid,annual,119.99,2023-01-14,2023-01,True
116304,875CKZK322,LimeLight,expired,annual,80.02,2023-01-10,2023-01,True
116305,875CKZK322,LimeLight,paid,annual,80.0,2023-06-25,2023-06,True
116308,875CLRX560,Pulse,paid,annual,50.0,2023-04-22,2023-04,True
116320,875EHWE980,CineQuest,paid,monthly,11.99,2023-01-31,2023-01,True
116323,875FOAH726,LimeLight,trial,monthly,13.26,2023-05-02,2023-05,True
116327,875FYTF670,RetroReel,expired,monthly,30.0,2023-02-24,2023-02,True
116330,875GXAP936,ChillStream,expired,monthly,24.99,2023-05-02,2023-05,True
116336,875IEKP193,CineQuest,discounted,monthly,9.41,2023-04-20,2023-04,True
116339,875IVXF226,ChillStream,paid,monthly,25.01,2023-05-22,2023-05,True
116344,875JQVB557,RetroReel,paid,monthly,30.02,2023-03-30,2023-03,True
116350,875KOTK803,LimeLight,paid,monthly,20.0,2023-06-29,2023-06,True
116356,875KVPX636,ChillStream,paid,monthly,24.98,2023-02-02,2023-02,True
116358,875LCOE460,RetroReel,paid,annual,119.99,2023-04-28,2023-04,True
116361,875LHSW457,LimeLight,trial,monthly,9.49,2023-04-15,2023-04,True
116362,875LHSW457,LimeLight,expired,monthly,19.99,2023-05-31,2023-05,True
116365,875MIED628,CineQuest,expired,monthly,12.0,2023-05-31,2023-05,True
116368,875MNPQ236,LimeLight,paid,monthly,19.99,2023-03-29,2023-03,True
116370,875MQZV201,CineQuest,paid,monthly,12.01,2023-06-01,2023-06,True
116379,875QIOW482,RetroReel,paid,monthly,30.0,2023-03-09,2023-03,True
116381,875QWTQ935,LimeLight,paid,annual,79.99,2023-03-17,2023-03,True
116384,875RQPW280,Pulse,expired,monthly,8.01,2023-06-30,2023-06,True
116393,875SYKP764,RetroReel,expired,monthly,29.99,2023-05-28,2023-05,True
116399,875TEHJ001,CineQuest,paid,annual,59.99,2023-01-11,2023-01,True
116408,875UXMW051,RetroReel,paid,annual,120.0,2023-02-26,2023-02,True
116409,875VIJH308,Pulse,paid,monthly,7.99,2023-02-02,2023-02,True
116414,875VRYI091,LimeLight,paid,annual,80.02,2023-01-31,2023-01,True
116424,875WMSO701,Pulse,expired,monthly,7.98,2023-02-22,2023-02,True
116429,875WRSU054,LimeLight,expired,monthly,19.98,2023-04-27,2023-04,True
116432,875XRZJ392,RetroReel,paid,monthly,30.0,2023-04-16,2023-04,True
116435,875ZQSH162,LimeLight,expired,monthly,20.0,2023-01-03,2023-01,True
116437,876ADYH238,LimeLight,expired,annual,80.01,2023-01-07,2023-01,True
116442,876ANGW564,Pulse,expired,monthly,8.0,2023-05-23,2023-05,True
116446,876AUDO312,LimeLight,expired,monthly,20.0,2023-04-06,2023-04,True
116447,876AYRM208,CineQuest,paid,monthly,12.0,2023-02-21,2023-02,True
116448,876AYRM208,CineQuest,expired,monthly,12.01,2023-04-03,2023-04,True
116449,876AYRM208,CineQuest,discounted,monthly,7.59,2023-05-23,2023-05,True
116452,876BDUN930,CineQuest,paid,monthly,12.0,2023-04-19,2023-04,True
116460,876GWUU694,Pulse,expired,monthly,8.0,2023-06-19,2023-06,True
116462,876HFDS477,CineQuest,expired,monthly,11.99,2023-06-02,2023-06,True
116469,876HMCP243,Pulse,expired,monthly,8.0,2023-04-12,2023-04,True
116479,876MAOL297,RetroReel,paid,monthly,30.0,2023-02-11,2023-02,True
116483,876NGIR005,LimeLight,paid,monthly,20.0,2023-06-27,2023-06,True
116486,876OQXL522,LimeLight,paid,annual,80.0,2023-01-07,2023-01,True
116493,876QHNO131,RetroReel,paid,annual,120.0,2023-06-23,2023-06,True
116497,876TTRN337,LimeLight,paid,monthly,20.01,2023-01-31,2023-01,True
116499,876TWHR856,LimeLight,paid,monthly,20.0,2023-02-03,2023-02,True
116501,876ULFV077,LimeLight,paid,annual,80.0,2023-04-13,2023-04,True
116503,876YRMW901,Pulse,expired,monthly,8.01,2023-02-25,2023-02,True
116505,876YXWI198,Pulse,expired,monthly,7.99,2023-01-15,2023-01,True
116513,877AMTC973,LimeLight,paid,monthly,20.01,2023-05-21,2023-05,True
116516,877CBSM990,LimeLight,expired,monthly,20.0,2023-01-14,2023-01,True
116517,877CBSM990,LimeLight,paid,monthly,19.99,2023-05-15,2023-05,True
116527,877FTYN803,LimeLight,expired,monthly,20.0,2023-01-22,2023-01,True
116539,877HHVX834,CineQuest,expired,monthly,12.0,2023-03-01,2023-03,True
116541,877HMRZ639,LimeLight,expired,annual,80.01,2023-03-03,2023-03,True
116542,877HMRZ639,LimeLight,paid,monthly,20.01,2023-04-09,2023-04,True
116552,877JXWO821,LimeLight,expired,monthly,20.0,2023-05-18,2023-05,True
116555,877KDGY877,CineQuest,expired,monthly,11.97,2023-01-03,2023-01,True
116557,877LQFA536,LimeLight,paid,monthly,19.99,2023-03-20,2023-03,True
116563,877NOJN001,ChillStream,discounted,monthly,18.41,2023-03-17,2023-03,True
116567,877NWSZ050,Pulse,discounted,monthly,4.15,2023-05-06,2023-05,True
116574,877OQCR040,CineQuest,expired,annual,60.0,2023-05-23,2023-05,True
116579,877OUSU615,LimeLight,paid,monthly,20.0,2023-04-27,2023-04,True
116583,877PJHS421,LimeLight,expired,monthly,20.01,2023-05-04,2023-05,True
116591,877PTRV376,LimeLight,trial,monthly,9.46,2023-05-16,2023-05,True
116595,877QDJB530,RetroReel,discounted,monthly,29.7,2023-04-12,2023-04,True
116608,877VIQN585,RetroReel,expired,monthly,30.01,2023-02-06,2023-02,True
116609,877VKPQ980,Pulse,expired,monthly,8.0,2023-01-19,2023-01,True
116619,877YILQ991,ChillStream,paid,monthly,25.0,2023-04-01,2023-04,True
116622,877YSSG353,LimeLight,trial,monthly,17.62,2023-01-26,2023-01,True
116628,877ZCSU337,CineQuest,discounted,monthly,5.84,2023-06-02,2023-06,True
116633,878ANCQ670,RetroReel,expired,monthly,29.99,2023-01-30,2023-01,True
116636,878BUTR245,LimeLight,paid,monthly,20.03,2023-04-14,2023-04,True
116637,878BWCG857,LimeLight,discounted,monthly,15.73,2023-02-01,2023-02,True
116638,878BWCG857,LimeLight,paid,monthly,20.01,2023-06-04,2023-06,True
116653,878MEQB776,CineQuest,paid,monthly,12.01,2023-05-09,2023-05,True
116656,878NREN239,RetroReel,paid,monthly,29.99,2023-01-22,2023-01,True
116657,878OOZC148,Pulse,paid,monthly,8.01,2023-05-25,2023-05,True
116664,878PDAS427,ChillStream,expired,monthly,25.01,2023-01-18,2023-01,True
116669,878QJLB194,Pulse,paid,monthly,8.01,2023-02-25,2023-02,True
116670,878QJLB194,Pulse,expired,monthly,8.0,2023-03-21,2023-03,True
116671,878QJLB194,Pulse,paid,monthly,7.98,2023-06-13,2023-06,True
116677,878QOZY685,CineQuest,discounted,annual,27.0,2023-03-27,2023-03,True
116679,878QQHJ450,CineQuest,expired,monthly,11.98,2023-05-16,2023-05,True
116697,878VXCR947,RetroReel,expired,annual,120.01,2023-04-22,2023-04,True
116699,878WSQW564,ChillStream,paid,monthly,24.99,2023-03-04,2023-03,True
116701,878XFLJ610,CineQuest,paid,monthly,11.99,2023-02-06,2023-02,True
116705,878XLHX351,LimeLight,expired,monthly,20.0,2023-06-11,2023-06,True
116708,878XQJN895,CineQuest,expired,monthly,12.0,2023-06-26,2023-06,True
116711,878XQJN895,LimeLight,discounted,annual,70.24,2023-02-01,2023-02,True
116716,879AFIZ599,RetroReel,discounted,monthly,17.38,2023-02-21,2023-02,True
116717,879AFIZ599,RetroReel,paid,monthly,30.02,2023-04-02,2023-04,True
116721,879AXIQ616,RetroReel,expired,monthly,30.01,2023-03-07,2023-03,True
116723,879CELA796,CineQuest,expired,monthly,11.99,2023-05-22,2023-05,True
116726,879CKRB605,CineQuest,paid,monthly,12.0,2023-01-19,2023-01,True
116733,879CSUB417,LimeLight,paid,monthly,20.01,2023-02-21,2023-02,True
116734,879CSUB417,LimeLight,expired,monthly,20.02,2023-05-21,2023-05,True
116738,879CYLV335,ChillStream,expired,monthly,25.0,2023-06-17,2023-06,True
116750,879FQRD478,LimeLight,trial,annual,70.76,2023-04-20,2023-04,True
116751,879FQRD478,LimeLight,paid,annual,80.01,2023-05-01,2023-05,True
116752,879GHDI108,Pulse,expired,annual,50.0,2023-01-06,2023-01,True
116757,879HAMK546,LimeLight,trial,monthly,12.69,2023-03-25,2023-03,True
116758,879HAMK546,LimeLight,paid,monthly,19.98,2023-06-07,2023-06,True
116760,879HODH671,CineQuest,paid,annual,60.0,2023-02-17,2023-02,True
116764,879HODH671,Pulse,expired,monthly,8.0,2023-01-13,2023-01,True
116766,879IKDS959,Pulse,paid,monthly,7.99,2023-01-09,2023-01,True
116772,879IOVS235,RetroReel,paid,monthly,30.0,2023-01-16,2023-01,True
116780,879KQKC262,Pulse,paid,annual,49.97,2023-05-15,2023-05,True
116782,879MERL729,CineQuest,expired,monthly,12.01,2023-06-28,2023-06,True
116786,879MPSK430,LimeLight,paid,monthly,20.01,2023-06-20,2023-06,True
116796,879ONAL127,LimeLight,trial,annual,41.06,2023-04-19,2023-04,True
116801,879OPUL855,LimeLight,paid,monthly,20.01,2023-04-13,2023-04,True
116802,879OPUL855,LimeLight,expired,monthly,20.0,2023-06-11,2023-06,True
116806,879OXDB502,CineQuest,paid,monthly,11.98,2023-03-30,2023-03,True
116809,879PMNK854,ChillStream,expired,monthly,25.0,2023-06-06,2023-06,True
116817,879PQMH011,Pulse,expired,monthly,7.98,2023-05-12,2023-05,True
116822,879PZRK694,RetroReel,expired,annual,119.99,2023-01-26,2023-01,True
116823,879PZRK694,RetroReel,paid,annual,119.99,2023-05-16,2023-05,True
116837,879RVFG714,LimeLight,paid,monthly,20.0,2023-01-07,2023-01,True
116845,879SSUD715,RetroReel,paid,monthly,30.01,2023-05-11,2023-05,True
116846,879TLQE104,LimeLight,paid,monthly,19.99,2023-05-02,2023-05,True
116849,879UGXI702,CineQuest,expired,monthly,12.0,2023-02-08,2023-02,True
116851,879UJCW348,ChillStream,paid,monthly,25.01,2023-02-21,2023-02,True
116872,879VOBI022,CineQuest,paid,annual,60.01,2023-05-30,2023-05,True
116878,879VUWW070,LimeLight,expired,monthly,20.01,2023-03-25,2023-03,True
116884,879XYLE063,RetroReel,expired,monthly,30.0,2023-01-12,2023-01,True
116886,879XYYT498,ChillStream,paid,monthly,24.99,2023-01-11,2023-01,True
116888,879ZMSX078,LimeLight,paid,monthly,20.0,2023-03-10,2023-03,True
116889,879ZMSX078,LimeLight,expired,monthly,19.99,2023-04-17,2023-04,True
116895,880AIVT304,LimeLight,expired,monthly,20.02,2023-06-10,2023-06,True
116898,880BZJP915,ChillStream,expired,annual,100.0,2023-04-01,2023-04,True
116899,880BZJP915,ChillStream,paid,annual,99.99,2023-05-04,2023-05,True
116901,880CUVS203,Pulse,expired,monthly,8.01,2023-04-07,2023-04,True
116903,880DQED613,RetroReel,paid,monthly,30.01,2023-05-12,2023-05,True
116905,880DWWU633,CineQuest,expired,monthly,11.99,2023-04-22,2023-04,True
116906,880DWWU633,CineQuest,trial,monthly,3.78,2023-06-03,2023-06,True
116911,880EUOL662,ChillStream,discounted,annual,35.35,2023-03-04,2023-03,True
116917,880GIGY114,CineQuest,expired,monthly,12.02,2023-02-25,2023-02,True
116918,880GIGY114,CineQuest,paid,monthly,12.01,2023-03-20,2023-03,True
116927,880HHBR067,Pulse,trial,annual,47.04,2023-03-25,2023-03,True
116928,880HHBR067,Pulse,expired,annual,50.01,2023-04-16,2023-04,True
116935,880HUDD296,LimeLight,paid,monthly,20.0,2023-02-24,2023-02,True
116940,880IHHM848,RetroReel,paid,annual,119.98,2023-06-08,2023-06,True
116947,880JCMJ273,LimeLight,expired,monthly,19.99,2023-01-22,2023-01,True
116953,880KGHY930,Pulse,paid,annual,49.99,2023-01-28,2023-01,True
116956,880KVXD951,CineQuest,expired,monthly,11.98,2023-05-20,2023-05,True
116967,880NODS016,CineQuest,paid,monthly,12.0,2023-06-02,2023-06,True
116971,880NWCU938,Pulse,paid,annual,50.01,2023-02-10,2023-02,True
116976,880PXXT211,LimeLight,trial,monthly,7.03,2023-06-19,2023-06,True
116984,880SJYG976,ChillStream,paid,annual,100.02,2023-03-15,2023-03,True
116986,880SJYG976,LimeLight,discounted,annual,76.27,2023-05-04,2023-05,True
116989,880UEPC713,LimeLight,paid,monthly,19.98,2023-06-04,2023-06,True
116994,880VJCF306,LimeLight,expired,monthly,20.01,2023-03-20,2023-03,True
116999,880VRYZ094,ChillStream,paid,monthly,25.0,2023-02-17,2023-02,True
117000,880VRYZ094,ChillStream,expired,monthly,25.01,2023-03-10,2023-03,True
117007,880WHEQ034,RetroReel,discounted,annual,104.77,2023-05-09,2023-05,True
117012,880XJAV827,Pulse,paid,monthly,8.0,2023-01-23,2023-01,True
117013,880XJAV827,Pulse,expired,monthly,8.01,2023-06-12,2023-06,True
117020,880YKSE460,LimeLight,paid,monthly,19.99,2023-01-05,2023-01,True
117023,880YLCN026,LimeLight,paid,monthly,20.0,2023-01-18,2023-01,True
117024,880YLCN026,LimeLight,expired,monthly,20.0,2023-04-09,2023-04,True
117025,880YLCN026,LimeLight,paid,monthly,20.0,2023-05-29,2023-05,True
117040,881BJEO094,ChillStream,expired,annual,99.99,2023-03-13,2023-03,True
117041,881BJEO094,ChillStream,paid,annual,99.98,2023-06-23,2023-06,True
117047,881DYNK813,ChillStream,paid,monthly,25.0,2023-03-05,2023-03,True
117049,881EGLR499,ChillStream,discounted,monthly,21.07,2023-03-03,2023-03,True
117052,881FJGH589,RetroReel,paid,monthly,30.0,2023-04-12,2023-04,True
117056,881GKIZ314,CineQuest,paid,annual,59.99,2023-05-10,2023-05,True
117064,881IJFK162,Pulse,paid,monthly,7.99,2023-05-10,2023-05,True
117065,881IJFK162,Pulse,expired,monthly,8.0,2023-06-27,2023-06,True
117077,881KRDO523,ChillStream,paid,annual,100.0,2023-03-29,2023-03,True
117081,881LSPG467,LimeLight,trial,monthly,9.78,2023-02-06,2023-02,True
117093,881PVJK795,Pulse,discounted,monthly,5.85,2023-05-20,2023-05,True
117097,881QMCN408,Pulse,paid,monthly,8.0,2023-02-10,2023-02,True
117100,881QWMW123,CineQuest,expired,annual,59.99,2023-05-22,2023-05,True
117103,881RUMG364,LimeLight,expired,annual,79.99,2023-06-23,2023-06,True
117108,881RXWU425,ChillStream,expired,monthly,25.0,2023-03-17,2023-03,True
117116,881TCOX776,CineQuest,paid,monthly,12.0,2023-05-05,2023-05,True
117121,881TUEG192,ChillStream,expired,annual,99.99,2023-01-14,2023-01,True
117122,881TUEG192,ChillStream,discounted,annual,33.15,2023-04-03,2023-04,True
117135,881VJYD240,CineQuest,expired,monthly,12.0,2023-03-03,2023-03,True
117138,881VWAP035,ChillStream,paid,annual,99.98,2023-06-07,2023-06,True
117140,881VWEJ044,RetroReel,paid,monthly,29.99,2023-04-20,2023-04,True
