,ID,BRAND,SUB_STATUS,TERM,AMOUNT,PARTITION_DATE,YEAR_MONTH,VALID_TRANSITION
116669,878QJLB194,Pulse,paid,monthly,8.01,2023-02-25,2023-02,True
116670,878QJLB194,Pulse,expired,monthly,8.0,2023-03-21,2023-03,True
116671,878QJLB194,Pulse,paid,monthly,7.98,2023-06-13,2023-06,True
116672,878QJLB194,Pulse,expired,monthly,7.99,2023-12-21,2023-12,True
116677,878QOZY685,CineQuest,discounted,annual,27.0,2023-03-27,2023-03,True
116679,878QQHJ450,CineQuest,expired,monthly,11.98,2023-05-16,2023-05,True
116683,878QSBE399,CineQuest,paid,monthly,12.0,2023-09-15,2023-09,True
116684,878QSBE399,CineQuest,expired,monthly,11.99,2023-12-17,2023-12,True
116695,878VIOH090,CineQuest,discounted,monthly,5.66,2023-12-05,2023-12,True
116697,878VXCR947,RetroReel,expired,annual,120.01,2023-04-22,2023-04,True
116699,878WSQW564,ChillStream,paid,monthly,24.99,2023-03-04,2023-03,True
116701,878XFLJ610,CineQuest,paid,monthly,11.99,2023-02-06,2023-02,True
116702,878XFLJ610,CineQuest,expired,monthly,11.98,2023-10-07,2023-10,True
116705,878XLHX351,LimeLight,expired,monthly,20.0,2023-06-11,2023-06,True
116706,878XLHX351,LimeLight,trial,monthly,11.41,2023-11-25,2023-11,True
116708,878XQJN895,CineQuest,expired,monthly,12.0,2023-06-26,2023-06,True
116709,878XQJN895,CineQuest,discounted,monthly,7.63,2023-12-25,2023-12,True
116711,878XQJN895,LimeLight,discounted,annual,70.24,2023-02-01,2023-02,True
116716,879AFIZ599,RetroReel,discounted,monthly,17.38,2023-02-21,2023-02,True
116717,879AFIZ599,RetroReel,paid,monthly,30.02,2023-04-02,2023-04,True
116721,879AXIQ616,RetroReel,expired,monthly,30.01,2023-03-07,2023-03,True
116723,879CELA796,CineQuest,expired,monthly,11.99,2023-05-22,2023-05,True
116724,879CELA796,CineQuest,paid,monthly,12.01,2023-12-14,2023-12,True
116726,879CKRB605,CineQuest,paid,monthly,12.0,2023-01-19,2023-01,True
116733,879CSUB417,LimeLight,paid,monthly,20.01,2023-02-21,2023-02,True
116734,879CSUB417,LimeLight,expired,monthly,20.02,2023-05-21,2023-05,True
116735,879CSUB417,LimeLight,paid,monthly,20.0,2023-07-03,2023-07,True
116736,879CSUB417,LimeLight,expired,monthly,20.0,2023-11-06,2023-11,True
116738,879CYLV335,ChillStream,expired,monthly,25.0,2023-06-17,2023-06,True
116740,879DWCE189,ChillStream,paid,monthly,24.98,2023-07-13,2023-07,True
116744,879EOLU860,ChillStream,expired,annual,100.01,2023-11-24,2023-11,True
116745,879EWUX139,RetroReel,expired,annual,120.0,2023-09-09,2023-09,True
116746,879EWUX139,RetroReel,paid,monthly,30.02,2023-10-13,2023-10,True
116750,879FQRD478,LimeLight,trial,annual,70.76,2023-04-20,2023-04,True
116751,879FQRD478,LimeLight,paid,annual,80.01,2023-05-01,2023-05,True
116752,879GHDI108,Pulse,expired,annual,50.0,2023-01-06,2023-01,True
116753,879GHDI108,Pulse,paid,annual,50.0,2023-11-26,2023-11,True
116757,879HAMK546,LimeLight,trial,monthly,12.69,2023-03-25,2023-03,True
116758,879HAMK546,LimeLight,paid,monthly,19.98,2023-06-07,2023-06,True
116760,879HODH671,CineQuest,paid,annual,60.0,2023-02-17,2023-02,True
116764,879HODH671,Pulse,expired,monthly,8.0,2023-01-13,2023-01,True
116766,879IKDS959,Pulse,paid,monthly,7.99,2023-01-09,2023-01,True
116770,879ILNC364,Pulse,discounted,monthly,6.94,2023-07-19,2023-07,True
116772,879IOVS235,RetroReel,paid,monthly,30.0,2023-01-16,2023-01,True
116775,879JEXM142,RetroReel,expired,monthly,30.0,2023-10-11,2023-10,True
116780,879KQKC262,Pulse,paid,annual,49.97,2023-05-15,2023-05,True
116782,879MERL729,CineQuest,expired,monthly,12.01,2023-06-28,2023-06,True
116786,879MPSK430,LimeLight,paid,monthly,20.01,2023-06-20,2023-06,True
116789,879NALG038,CineQuest,expired,monthly,12.0,2023-08-12,2023-08,True
116790,879NALG038,CineQuest,paid,monthly,11.98,2023-11-18,2023-11,True
116796,879ONAL127,LimeLight,trial,annual,41.06,2023-04-19,2023-04,True
116799,879ONAL127,Pulse,expired,monthly,7.99,2023-11-04,2023-11,True
116801,879OPUL855,LimeLight,paid,monthly,20.01,2023-04-13,2023-04,True
116802,879OPUL855,LimeLight,expired,monthly,20.0,2023-06-11,2023-06,True
116806,879OXDB502,CineQuest,paid,monthly,11.98,2023-03-30,2023-03,True
116807,879OXDB502,CineQuest,expired,monthly,11.99,2023-09-19,2023-09,True
116809,879PMNK854,ChillStream,expired,monthly,25.0,2023-06-06,2023-06,True
116810,879PMNK854,ChillStream,paid,monthly,25.01,2023-07-08,2023-07,True
116811,879PMNK854,ChillStream,expired,monthly,25.0,2023-10-25,2023-10,True
116817,879PQMH011,Pulse,expired,monthly,7.98,2023-05-12,2023-05,True
116818,879PQMH011,Pulse,discounted,annual,42.31,2023-09-03,2023-09,True
116819,879PQMH011,Pulse,expired,annual,50.02,2023-12-27,2023-12,True
116822,879PZRK694,RetroReel,expired,annual,119.99,2023-01-26,2023-01,True
116823,879PZRK694,RetroReel,paid,annual,119.99,2023-05-16,2023-05,True
116826,879QJBQ276,LimeLight,expired,monthly,19.99,2023-11-28,2023-11,True
116830,879QXNO746,ChillStream,paid,annual,100.0,2023-10-07,2023-10,True
116837,879RVFG714,LimeLight,paid,monthly,20.0,2023-01-07,2023-01,True
116838,879RVFG714,LimeLight,expired,monthly,20.0,2023-10-27,2023-10,True
116845,879SSUD715,RetroReel,paid,monthly,30.01,2023-05-11,2023-05,True
116846,879TLQE104,LimeLight,paid,monthly,19.99,2023-05-02,2023-05,True
116849,879UGXI702,CineQuest,expired,monthly,12.0,2023-02-08,2023-02,True
116851,879UJCW348,ChillStream,paid,monthly,25.01,2023-02-21,2023-02,True
116856,879VLSB171,CineQuest,paid,annual,60.01,2023-11-17,2023-11,True
116862,879VLWF352,CineQuest,expired,monthly,11.99,2023-08-16,2023-08,True
116863,879VLWF352,CineQuest,paid,monthly,12.0,2023-11-04,2023-11,True
116864,879VLWF352,CineQuest,expired,monthly,12.02,2023-12-22,2023-12,True
116872,879VOBI022,CineQuest,paid,annual,60.01,2023-05-30,2023-05,True
116878,879VUWW070,LimeLight,expired,monthly,20.01,2023-03-25,2023-03,True
116879,879VUWW070,LimeLight,paid,annual,80.0,2023-08-18,2023-08,True
116882,879XVMN372,ChillStream,paid,monthly,25.0,2023-09-12,2023-09,True
116884,879XYLE063,RetroReel,expired,monthly,30.0,2023-01-12,2023-01,True
116886,879XYYT498,ChillStream,paid,monthly,24.99,2023-01-11,2023-01,True
116888,879ZMSX078,LimeLight,paid,monthly,20.0,2023-03-10,2023-03,True
116889,879ZMSX078,LimeLight,expired,monthly,19.99,2023-04-17,2023-04,True
116890,879ZMSX078,LimeLight,paid,monthly,20.01,2023-10-22,2023-10,True
116892,880AEPY197,ChillStream,expired,monthly,25.0,2023-07-15,2023-07,True
116895,880AIVT304,LimeLight,expired,monthly,20.02,2023-06-10,2023-06,True
116898,880BZJP915,ChillStream,expired,annual,100.0,2023-04-01,2023-04,True
116899,880BZJP915,ChillStream,paid,annual,99.99,2023-05-04,2023-05,True
116900,880BZJP915,LimeLight,expired,annual,79.99,2023-08-26,2023-08,True
116901,880CUVS203,Pulse,expired,monthly,8.01,2023-04-07,2023-04,True
116902,880CUVS203,Pulse,paid,monthly,8.01,2023-12-12,2023-12,True
116903,880DQED613,RetroReel,paid,monthly,30.01,2023-05-12,2023-05,True
116905,880DWWU633,CineQuest,expired,monthly,11.99,2023-04-22,2023-04,True
116906,880DWWU633,CineQuest,trial,monthly,3.78,2023-06-03,2023-06,True
116907,880DWWU633,CineQuest,expired,monthly,12.0,2023-08-17,2023-08,True
116908,880DWWU633,CineQuest,paid,monthly,11.99,2023-10-09,2023-10,True
116911,880EUOL662,ChillStream,discounted,annual,35.35,2023-03-04,2023-03,True
116912,880EUOL662,ChillStream,paid,annual,100.0,2023-09-09,2023-09,True
116917,880GIGY114,CineQuest,expired,monthly,12.02,2023-02-25,2023-02,True
116918,880GIGY114,CineQuest,paid,monthly,12.01,2023-03-20,2023-03,True
116921,880HHBR067,CineQuest,paid,monthly,11.99,2023-07-15,2023-07,True
116927,880HHBR067,Pulse,trial,annual,47.04,2023-03-25,2023-03,True
116928,880HHBR067,Pulse,expired,annual,50.01,2023-04-16,2023-04,True
116929,880HHBR067,Pulse,discounted,annual,24.42,2023-10-29,2023-10,True
116930,880HHBR067,Pulse,paid,annual,50.0,2023-12-21,2023-12,True
116935,880HUDD296,LimeLight,paid,monthly,20.0,2023-02-24,2023-02,True
116940,880IHHM848,RetroReel,paid,annual,119.98,2023-06-08,2023-06,True
116941,880IHHM848,RetroReel,expired,annual,120.0,2023-10-31,2023-10,True
116947,880JCMJ273,LimeLight,expired,monthly,19.99,2023-01-22,2023-01,True
116948,880JCMJ273,LimeLight,paid,annual,80.01,2023-07-09,2023-07,True
116950,880JMYV568,Pulse,expired,monthly,8.0,2023-08-15,2023-08,True
116953,880KGHY930,Pulse,paid,annual,49.99,2023-01-28,2023-01,True
116956,880KVXD951,CineQuest,expired,monthly,11.98,2023-05-20,2023-05,True
116957,880KVXD951,CineQuest,discounted,monthly,6.29,2023-08-31,2023-08,True
116958,880KVXD951,CineQuest,expired,monthly,11.99,2023-12-21,2023-12,True
116963,880LQDC059,RetroReel,expired,monthly,30.0,2023-09-15,2023-09,True
116964,880LQDC059,RetroReel,discounted,monthly,18.88,2023-11-03,2023-11,True
116967,880NODS016,CineQuest,paid,monthly,12.0,2023-06-02,2023-06,True
116968,880NODS016,CineQuest,expired,monthly,11.99,2023-11-19,2023-11,True
116971,880NWCU938,Pulse,paid,annual,50.01,2023-02-10,2023-02,True
116973,880OWEB029,RetroReel,paid,annual,120.0,2023-09-17,2023-09,True
116976,880PXXT211,LimeLight,trial,monthly,7.03,2023-06-19,2023-06,True
116977,880PXXT211,LimeLight,paid,monthly,20.0,2023-09-28,2023-09,True
116981,880QTAB704,ChillStream,paid,monthly,25.0,2023-08-11,2023-08,True
116984,880SJYG976,ChillStream,paid,annual,100.02,2023-03-15,2023-03,True
116986,880SJYG976,LimeLight,discounted,annual,76.27,2023-05-04,2023-05,True
116989,880UEPC713,LimeLight,paid,monthly,19.98,2023-06-04,2023-06,True
116994,880VJCF306,LimeLight,expired,monthly,20.01,2023-03-20,2023-03,True
116995,880VJCF306,LimeLight,paid,monthly,20.0,2023-08-14,2023-08,True
116996,880VJCF306,LimeLight,expired,monthly,19.99,2023-12-04,2023-12,True
116999,880VRYZ094,ChillStream,paid,monthly,25.0,2023-02-17,2023-02,True
117000,880VRYZ094,ChillStream,expired,monthly,25.01,2023-03-10,2023-03,True
117001,880VRYZ094,ChillStream,paid,monthly,24.98,2023-10-30,2023-10,True
117002,880VRYZ094,RetroReel,paid,annual,120.01,2023-12-05,2023-12,True
117007,880WHEQ034,RetroReel,discounted,annual,104.77,2023-05-09,2023-05,True
117012,880XJAV827,Pulse,paid,monthly,8.0,2023-01-23,2023-01,True
117013,880XJAV827,Pulse,expired,monthly,8.01,2023-06-12,2023-06,True
117014,880XJAV827,Pulse,paid,monthly,8.0,2023-11-19,2023-11,True
117015,880YAAD329,Pulse,paid,annual,49.99,2023-12-30,2023-12,True
117018,880YGDU276,CineQuest,paid,monthly,11.99,2023-11-12,2023-11,True
117020,880YKSE460,LimeLight,paid,monthly,19.99,2023-01-05,2023-01,True
117023,880YLCN026,LimeLight,paid,monthly,20.0,2023-01-18,2023-01,True
117024,880YLCN026,LimeLight,expired,monthly,20.0,2023-04-09,2023-04,True
117025,880YLCN026,LimeLight,paid,monthly,20.0,2023-05-29,2023-05,True
117028,880ZGIR883,ChillStream,expired,monthly,24.99,2023-12-03,2023-12,True
117040,881BJEO094,ChillStream,expired,annual,99.99,2023-03-13,2023-03,True
117041,881BJEO094,ChillStream,paid,annual,99.98,2023-06-23,2023-06,True
117042,881BJEO094,ChillStream,expired,annual,100.0,2023-08-24,2023-08,True
117043,881BJEO094,ChillStream,discounted,annual,60.17,2023-10-02,2023-10,True
117047,881DYNK813,ChillStream,paid,monthly,25.0,2023-03-05,2023-03,True
117049,881EGLR499,ChillStream,discounted,monthly,21.07,2023-03-03,2023-03,True
117050,881EGLR499,ChillStream,paid,monthly,24.99,2023-10-13,2023-10,True
117052,881FJGH589,RetroReel,paid,monthly,30.0,2023-04-12,2023-04,True
117056,881GKIZ314,CineQuest,paid,annual,59.99,2023-05-10,2023-05,True
117059,881GQES105,LimeLight,expired,monthly,20.01,2023-10-13,2023-10,True
117064,881IJFK162,Pulse,paid,monthly,7.99,2023-05-10,2023-05,True
117065,881IJFK162,Pulse,expired,monthly,8.0,2023-06-27,2023-06,True
117066,881IJFK162,Pulse,paid,monthly,8.01,2023-08-21,2023-08,True
117070,881JLYA609,LimeLight,paid,annual,80.0,2023-12-07,2023-12,True
117074,881KNTG291,Pulse,expired,monthly,8.0,2023-09-11,2023-09,True
117077,881KRDO523,ChillStream,paid,annual,100.0,2023-03-29,2023-03,True
117079,881LLUI349,ChillStream,expired,monthly,25.01,2023-09-14,2023-09,True
117080,881LLUI349,ChillStream,paid,monthly,24.98,2023-11-19,2023-11,True
117081,881LSPG467,LimeLight,trial,monthly,9.78,2023-02-06,2023-02,True
117082,881LSPG467,LimeLight,paid,monthly,20.0,2023-11-11,2023-11,True
117088,881NNAO935,LimeLight,discounted,annual,28.47,2023-10-13,2023-10,True
117089,881NNAO935,LimeLight,paid,annual,79.99,2023-12-27,2023-12,True
117090,881PKIL794,RetroReel,paid,monthly,29.98,2023-12-08,2023-12,True
117092,881PVJK795,ChillStream,paid,monthly,24.99,2023-09-11,2023-09,True
117093,881PVJK795,Pulse,discounted,monthly,5.85,2023-05-20,2023-05,True
117094,881PVJK795,Pulse,paid,monthly,8.01,2023-07-20,2023-07,True
117097,881QMCN408,Pulse,paid,monthly,8.0,2023-02-10,2023-02,True
117100,881QWMW123,CineQuest,expired,annual,59.99,2023-05-22,2023-05,True
117101,881QWMW123,CineQuest,paid,monthly,11.98,2023-11-12,2023-11,True
117103,881RUMG364,LimeLight,expired,annual,79.99,2023-06-23,2023-06,True
117104,881RUMG364,LimeLight,paid,annual,80.02,2023-08-21,2023-08,True
117108,881RXWU425,ChillStream,expired,monthly,25.0,2023-03-17,2023-03,True
117109,881RXWU425,ChillStream,paid,monthly,25.0,2023-12-28,2023-12,True
117111,881SMAI099,Pulse,expired,monthly,8.02,2023-09-02,2023-09,True
117112,881SULQ297,RetroReel,paid,monthly,30.0,2023-10-17,2023-10,True
117116,881TCOX776,CineQuest,paid,monthly,12.0,2023-05-05,2023-05,True
117117,881TCOX776,CineQuest,expired,monthly,12.02,2023-12-12,2023-12,True
117121,881TUEG192,ChillStream,expired,annual,99.99,2023-01-14,2023-01,True
117122,881TUEG192,ChillStream,discounted,annual,33.15,2023-04-03,2023-04,True
117123,881TUEG192,RetroReel,paid,monthly,29.98,2023-08-07,2023-08,True
117126,881UJKS503,Pulse,paid,annual,49.99,2023-07-25,2023-07,True
117127,881UJKS503,Pulse,expired,annual,50.0,2023-10-12,2023-10,True
117128,881UJKS503,Pulse,paid,annual,50.0,2023-11-07,2023-11,True
117129,881UWGY826,RetroReel,paid,monthly,29.99,2023-10-13,2023-10,True
117135,881VJYD240,CineQuest,expired,monthly,12.0,2023-03-03,2023-03,True
117136,881VJYD240,CineQuest,trial,monthly,6.91,2023-07-02,2023-07,True
117137,881VJYD240,CineQuest,paid,monthly,12.0,2023-08-18,2023-08,True
117138,881VWAP035,ChillStream,paid,annual,99.98,2023-06-07,2023-06,True
117140,881VWEJ044,RetroReel,paid,monthly,29.99,2023-04-20,2023-04,True
117141,881VXMK241,ChillStream,paid,annual,100.01,2023-11-06,2023-11,True
117142,881WNVI558,CineQuest,paid,monthly,12.0,2023-11-02,2023-11,True
117144,881WRKP629,ChillStream,paid,monthly,25.02,2023-05-23,2023-05,True
117148,881ZOVB387,RetroReel,expired,annual,119.98,2023-04-02,2023-04,True
117151,882AXHB590,ChillStream,expired,monthly,25.0,2023-07-14,2023-07,True
117152,882AXZH619,LimeLight,paid,monthly,19.99,2023-07-28,2023-07,True
117154,882AYTI625,CineQuest,paid,annual,60.0,2023-07-08,2023-07,True
117156,882BBWA740,LimeLight,paid,monthly,20.0,2023-10-05,2023-10,True
117157,882BBWA740,RetroReel,paid,monthly,30.01,2023-03-13,2023-03,True
117161,882BWBI133,ChillStream,expired,monthly,25.02,2023-02-01,2023-02,True
117162,882BWBI133,ChillStream,paid,monthly,24.99,2023-05-04,2023-05,True
117168,882BYTD763,CineQuest,paid,annual,60.0,2023-04-05,2023-04,True
117169,882BYTD763,CineQuest,expired,annual,59.99,2023-09-20,2023-09,True
117170,882BYTD763,CineQuest,paid,monthly,11.99,2023-12-31,2023-12,True
117175,882CUYX867,LimeLight,expired,monthly,20.01,2023-06-18,2023-06,True
117176,882CUYX867,LimeLight,paid,monthly,19.99,2023-07-19,2023-07,True
117178,882CYWO639,Pulse,expired,monthly,8.0,2023-01-05,2023-01,True
117179,882CYWO639,Pulse,paid,monthly,8.0,2023-07-28,2023-07,True
117180,882CYWO639,Pulse,expired,monthly,7.98,2023-09-28,2023-09,True
117181,882GMZX324,RetroReel,trial,monthly,26.89,2023-03-07,2023-03,True
117182,882GMZX324,RetroReel,paid,monthly,30.01,2023-08-31,2023-08,True
117185,882GTGA551,Pulse,paid,monthly,8.0,2023-07-23,2023-07,True
117187,882GUPX412,ChillStream,paid,annual,100.0,2023-05-08,2023-05,True
117191,882GUPX412,Pulse,paid,annual,49.99,2023-02-04,2023-02,True
117192,882IUUE979,RetroReel,paid,monthly,30.0,2023-10-17,2023-10,True
117196,882JHFC697,LimeLight,expired,monthly,20.0,2023-10-06,2023-10,True
117198,882JTKP358,CineQuest,expired,annual,60.0,2023-04-04,2023-04,True
117199,882JTKP358,CineQuest,trial,monthly,5.29,2023-07-16,2023-07,True
117204,882KMYA586,Pulse,expired,monthly,8.01,2023-03-06,2023-03,True
117205,882KMYA586,Pulse,paid,annual,49.99,2023-06-21,2023-06,True
117206,882KMYA586,Pulse,expired,annual,50.01,2023-11-27,2023-11,True
117209,882MDXD670,LimeLight,paid,monthly,20.0,2023-03-31,2023-03,True
117211,882OPWU303,RetroReel,paid,monthly,29.99,2023-05-24,2023-05,True
117214,882PKCF367,CineQuest,expired,monthly,12.0,2023-11-06,2023-11,True
117220,882RVAI364,CineQuest,expired,monthly,11.99,2023-09-21,2023-09,True
117228,882RXON714,CineQuest,expired,monthly,12.0,2023-05-05,2023-05,True
117229,882RXON714,CineQuest,discounted,monthly,7.04,2023-07-22,2023-07,True
117230,882RXON714,CineQuest,paid,monthly,11.99,2023-08-08,2023-08,True
117233,882SOEN583,LimeLight,paid,monthly,19.97,2023-03-07,2023-03,True
117234,882SOEN583,LimeLight,expired,monthly,20.01,2023-04-07,2023-04,True
117235,882SOEN583,LimeLight,discounted,monthly,9.93,2023-08-20,2023-08,True
117241,882UTUJ002,CineQuest,expired,monthly,12.0,2023-08-03,2023-08,True
117243,882WNVK721,RetroReel,trial,annual,83.71,2023-01-08,2023-01,True
117245,882WRTX069,RetroReel,expired,monthly,30.0,2023-09-14,2023-09,True
117247,882XOPZ585,RetroReel,paid,annual,120.0,2023-12-17,2023-12,True
117250,882XPEE694,CineQuest,paid,annual,60.0,2023-05-08,2023-05,True
117253,883BJDW546,CineQuest,expired,monthly,12.01,2023-05-26,2023-05,True
117258,883BYIH476,CineQuest,expired,monthly,12.0,2023-07-23,2023-07,True
117259,883BYIH476,CineQuest,paid,annual,59.99,2023-09-16,2023-09,True
117262,883FHHF817,RetroReel,paid,monthly,30.0,2023-10-12,2023-10,True
117267,883GLYG362,RetroReel,discounted,monthly,25.37,2023-11-08,2023-11,True
117268,883GVAI468,RetroReel,expired,monthly,30.01,2023-02-01,2023-02,True
117269,883GVAI468,RetroReel,paid,annual,120.0,2023-10-08,2023-10,True
117271,883GZSY003,LimeLight,paid,monthly,20.0,2023-03-06,2023-03,True
117272,883HFLK528,RetroReel,paid,monthly,29.98,2023-07-25,2023-07,True
117274,883ICGF569,CineQuest,paid,annual,60.02,2023-06-30,2023-06,True
117277,883JMPM922,Pulse,paid,monthly,7.99,2023-03-20,2023-03,True
117278,883JMPM922,Pulse,expired,monthly,7.99,2023-05-17,2023-05,True
117282,883KHZZ726,RetroReel,expired,annual,119.99,2023-06-19,2023-06,True
117283,883KVTL338,RetroReel,paid,monthly,30.01,2023-01-30,2023-01,True
117284,883PPIE204,Pulse,paid,monthly,8.0,2023-11-05,2023-11,True
117286,883QTSO177,LimeLight,paid,annual,79.99,2023-02-20,2023-02,True
117291,883TCDC035,LimeLight,paid,monthly,20.0,2023-06-22,2023-06,True
117295,883TJBS923,CineQuest,expired,monthly,12.0,2023-03-14,2023-03,True
117308,883VOST853,CineQuest,expired,monthly,12.01,2023-11-18,2023-11,True
117309,883VOST853,CineQuest,discounted,annual,35.43,2023-12-13,2023-12,True
117310,883WJZW828,LimeLight,paid,monthly,19.98,2023-03-09,2023-03,True
117317,883XYYY842,Pulse,expired,annual,50.01,2023-08-16,2023-08,True
117318,883XYYY842,Pulse,paid,monthly,8.01,2023-11-20,2023-11,True
117328,884CFOQ031,CineQuest,expired,monthly,12.0,2023-12-27,2023-12,True
117330,884CNHM388,LimeLight,expired,monthly,20.01,2023-10-25,2023-10,True
117333,884EUEZ247,ChillStream,expired,monthly,25.01,2023-03-02,2023-03,True
117334,884EUEZ247,ChillStream,discounted,monthly,13.28,2023-09-13,2023-09,True
117336,884GFEW356,RetroReel,discounted,monthly,11.88,2023-01-10,2023-01,True
117337,884GFEW356,RetroReel,paid,monthly,29.99,2023-09-18,2023-09,True
117342,884IARJ031,Pulse,expired,annual,50.0,2023-10-16,2023-10,True
117343,884IARJ031,Pulse,paid,monthly,8.01,2023-11-16,2023-11,True
117345,884IBHE669,Pulse,expired,annual,50.01,2023-11-23,2023-11,True
117349,884KCUY714,ChillStream,expired,monthly,25.0,2023-12-27,2023-12,True
117351,884KCUY714,Pulse,discounted,monthly,3.37,2023-03-10,2023-03,True
117353,884KGJV222,Pulse,expired,annual,50.0,2023-05-31,2023-05,True
117354,884KGJV222,Pulse,paid,monthly,8.0,2023-09-03,2023-09,True
117359,884NSNL787,CineQuest,expired,monthly,12.01,2023-02-03,2023-02,True
117360,884NSNL787,CineQuest,trial,monthly,8.12,2023-03-23,2023-03,True
117361,884NSNL787,CineQuest,paid,monthly,11.99,2023-04-08,2023-04,True
117363,884NSNL787,LimeLight,paid,annual,79.99,2023-04-13,2023-04,True
117367,884OUUF474,LimeLight,paid,annual,80.0,2023-10-02,2023-10,True
117370,884PAEZ367,CineQuest,expired,annual,59.99,2023-04-13,2023-04,True
117371,884PAEZ367,CineQuest,paid,annual,59.99,2023-12-14,2023-12,True
117373,884PHAD180,CineQuest,expired,monthly,12.0,2023-01-22,2023-01,True
117377,884QPOQ353,CineQuest,expired,monthly,11.99,2023-08-26,2023-08,True
117379,884QZHI798,ChillStream,paid,monthly,25.0,2023-10-29,2023-10,True
117380,884QZHI798,Pulse,paid,annual,49.99,2023-03-12,2023-03,True
117381,884QZHI798,Pulse,expired,annual,50.01,2023-06-24,2023-06,True
